nRun,SumOfSquares,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSKVVOLT,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMW,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMVR,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSANGLE,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSKVVOLT,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR,subtype_CaseGroup1_Bus95_Petrofac_PWBUSANGLE,subtype_CaseGroup1_Bus95_Petrofac_PWBUSKVVOLT,subtype_CaseGroup1_Bus95_Petrofac_LineMW,subtype_CaseGroup1_Bus95_Petrofac_LineMVR
1520,75299.84905349552,3158.0684232732392,318.78541242205256,37593.88658866661,4967.2129307018013,3187.7982671873606,318.60787066492782,21109.057445085382,1123.6010681005225,3188.0538840838303,318.6063698731503,15.319542540510438,0.85125089613010807
1521,75305.805222825351,3160.2007249299782,318.63520004455097,37593.895833410563,4967.1650421151189,3189.9546380938291,318.45765551375524,21109.057445085382,1123.6012678806796,3190.2104623007322,318.45615471890477,15.319545436884429,0.85125329497653202
1522,75296.032414639281,3156.7094558270305,318.8809525600916,37593.868099182131,4967.2356149239367,3186.423989536067,318.70341347429701,21109.057445085382,1123.6012678806796,3186.6794745558373,318.7019124575105,15.319539644136723,0.85124951218178557
1523,75304.911136272844,3159.89262451177,318.65658298741391,37593.877343923807,4967.1600001118759,3189.6430902122411,318.4790389231199,21109.05398138232,1123.6012678806796,3189.8988849827588,318.47753772096462,15.319533773109761,0.85124986278192094
1524,75297.585992051783,3157.276262539463,318.84077575423612,37593.854228193923,4967.2137708050459,3186.9972117510861,318.66323535890382,21109.05398138232,1123.6012678806796,3187.2527524939605,318.661734436735,15.319522109339532,0.85124934610806247
1525,75301.360824149844,3158.626486716646,318.74562334215221,37593.863476811726,4967.1835257234025,3188.3626744875264,318.56808124379535,21109.05398138232,1123.6012678806796,3188.6183456333292,318.56658018876556,15.319530876736872,0.85124986278192094
1526,75301.155869084105,3158.552986614447,318.75080050617044,37593.863476811726,4967.1852059249914,3188.2883447494692,318.57325839366155,21109.05398138232,1123.6012678806796,3188.544008397731,318.57175768340636,15.319530876736872,0.85124986278192094
1527,75298.870285459183,3157.7356689347771,318.80836987510429,37593.858854441605,4967.2020093660749,3187.4618059527543,318.63082922143354,21109.05398138232,1123.6012678806796,3187.7173901630354,318.62932801858034,15.319530876736872,0.85124934610806247
1528,75302.358684818319,3158.9863786714736,318.72025231137025,37593.858854441605,4967.17428321018,3188.7266304356117,318.54270942698491,21109.05398138232,1123.6012678806796,3188.9823365028983,318.54120843173098,15.319530876736872,0.85125124673052843
1529,75302.00092851794,3158.8582283921291,318.72927729134631,37593.858854441605,4967.1768035103241,3188.5970335721186,318.55173510559263,21109.05398138232,1123.6012678806796,3188.852727666836,318.55023408907391,15.319533773109761,0.85125141280443695
1530,75301.1710500974,3158.5606513121875,318.75023561872263,37593.858854441605,4967.1835257234025,3188.2960985184018,318.57269366355519,21109.05398138232,1123.6012678806796,3188.5517636068826,318.57119259765881,15.319533773109761,0.85125157887836145
1531,75302.556188966395,3159.0572331645085,318.71525749191568,37593.858854441605,4967.1726030104392,3188.7982852419705,318.53771492805254,21109.05398138232,1123.6012678806796,3189.0539975705083,318.53621394456576,15.319527980364258,0.85125192947892248
1532,75301.483703219943,3158.6730645753605,318.74231117899097,37593.858854441605,4967.180163911512,3188.4097816433105,318.56476893230354,21109.05398138232,1123.6012678806796,3188.6654580658992,318.56326788507732,15.319530876736872,0.85125244615356488
1533,75304.78082130618,3159.8551069945843,318.65905713453509,37593.858854441605,4967.1541194224792,3189.6051660696371,318.48151309473508,21109.05398138232,1123.6012678806796,3189.8609559307788,318.48001188674874,15.319533773109761,0.85125329497653202
1534,75298.364202139623,3157.5587364528105,318.8207350820378,37593.849605824369,4967.2028494683964,3187.282888649484,318.64319455501726,21109.05398138232,1123.6012678806796,3187.5384555241421,318.64169368004605,15.319539644136723,0.85125399617843289
1535,75303.613534869146,3159.4416735575646,318.68805963903441,37593.849605824369,4967.1583199145489,3189.1870768016288,318.5105164422082,21109.05398138232,1123.6016674410473,3189.4428273081949,318.50901552280396,15.319533773109761,0.85125726230688159
1536,75300.745320436166,3158.4118674666452,318.76057328108124,37593.849605824369,4967.1818455220964,3188.145650433049,318.58303165932927,21109.057445085382,1123.6016674410473,3188.4013004549188,318.58153056907753,15.319545436884429,0.85125726230688159
1537,75303.449804358577,3159.3819248918526,318.69224412320136,37593.849605824369,4967.159160013176,3189.1266556155033,318.51470083143369,21109.057445085382,1123.6016674410473,3189.3824003109517,318.51319990217036,15.319542540510438,0.85125777898314237
1538,75302.058210986463,3158.8830592447621,318.7273716659663,37593.849605824369,4967.17008271136,3188.6221606025733,318.5498292971152,21109.057445085382,1123.6016674410473,3188.8778579635455,318.5483282850866,15.319545436884429,0.85125742838137686
1539,75300.028516728315,3158.1570606928499,318.77850631456892,37593.844983455099,4967.1860460258922,3187.8879701459882,318.60096469589854,21109.057445085382,1123.6016674410473,3188.1435962851874,318.59946392038631,15.319554204288444,0.8512584617341562
1540,75302.136733956417,3158.9116041671432,318.72533857670419,37593.849605824369,4967.1684025123286,3188.6510304393673,318.54779606026779,21109.057445085382,1123.6016674410473,3188.9067300872657,318.54629540998684,15.319560075319323,0.85125827720682801
1541,75302.041381003874,3158.8770903889763,318.72776942953425,37593.849605824369,4967.17008271136,3188.6161264471193,318.55022694988372,21109.057445085382,1123.6016674410473,3188.8718224367526,318.54872593691823,15.319560075319323,0.85125827720682801
1542,75299.526063935817,3157.9777651691497,318.79110948140067,37593.844983455099,4967.1877262279058,3187.7066548916009,318.61356827959497,21109.057445085382,1123.6016674410473,3187.9622635981418,318.61206747439832,15.319554204288444,0.85125862780876849
1543,75301.493293435982,3158.6812532227755,318.74154955529002,37593.849605824369,4967.1726030104392,3188.418081022206,318.56400716378056,21109.057445085382,1123.6016674410473,3188.6737589069157,318.5625064753155,15.319557100663536,0.85125862780876849
1544,75301.561309323879,3158.7054449209654,318.73984527826542,37593.849605824369,4967.1726030104392,3188.442546691861,318.56230336147274,21109.057445085382,1123.6016674410473,3188.6982266868658,318.56080232005547,15.319560075319323,0.85125862780876849
1545,75299.701375787132,3158.0401327968734,318.78670473661697,37593.844983455099,4967.1877262279058,3187.7697286812145,318.60916333356204,21109.057445085382,1123.6016674410473,3188.0253433042576,318.60766253873999,15.319560075319323,0.85125811113224992
1546,75300.610604266156,3158.3648970144641,318.76382483566391,37593.849605824369,4967.1793238111086,3188.0981567613699,318.58628337921027,21109.057445085382,1123.6016674410473,3188.3538026204465,318.58478228129792,15.319557100663536,0.85125811113224992
1547,75304.285445033296,3159.6825029774518,318.67101279147334,37593.849605824369,4967.149918932183,3189.4306332049655,318.49346898991149,21109.057445085382,1123.6016674410473,3189.6864081610115,318.49196811067424,15.319554204288444,0.8512593105601225
1548,75300.014618602538,3158.1550420795938,318.77855916350455,37593.840361086113,4967.1826856227144,3187.8859386656873,318.60101788710307,21109.057445085382,1123.6016674410473,3188.1415647234394,318.59951711146556,15.319560075319323,0.85125966116227558
1549,75301.1830941933,3158.5739653605065,318.74904585741695,37593.840361086113,4967.1734431102741,3188.3095880209021,318.5715038766694,21109.057445085382,1123.6016674410473,3188.5652547795717,318.57000281357608,15.319557100663536,0.85125966116227558
1550,75302.268464554567,3158.9633189832634,318.72161840434188,37593.840361086113,4967.1642020159952,3188.7033370935601,318.54407585332569,21109.057445085382,1123.6016674410473,3188.9590410974911,318.54257521180756,15.319562971694971,0.8512593105601225
1551,75302.119788123076,3158.9101372378082,318.72536357073727,37593.840361086113,4967.1650421151189,3188.649555491676,318.54782104733846,21109.057445085382,1123.6016674410473,3188.9052550804367,318.54632039699862,15.319560075319323,0.85125949508756238
1552,75301.727118197363,3158.7692697692087,318.73528520809145,37593.840361086113,4967.1684025123286,3188.5070981584599,318.5577431336323,21109.057445085382,1123.6016674410473,3188.7627841297262,318.55624210295872,15.319560075319323,0.85125949508756238
1553,75300.637861769865,3158.3788344641316,318.76278466490538,37593.840361086113,4967.1768035103241,3188.1122567787693,318.58524314118443,21109.057445085382,1123.6016674410473,3188.3679043324692,318.58374204572283,15.319560075319323,0.8512591444854436
1554,75301.559557518573,3158.7090744705179,318.739522490924,37593.840361086113,4967.17008271136,3188.4462226487685,318.56198030707594,21109.057445085382,1123.6016674410473,3188.7019027911574,318.5604792664198,15.319560075319323,0.8512591444854436
1555,75303.386319459911,3159.3645261740189,318.69335880015325,37593.840361086113,4967.1541194224792,3189.1090724079031,318.5158155547897,21109.057445085382,1123.6016674410473,3189.3648163983421,318.51431462290009,15.319562971694971,0.85125949508756238
1556,75300.855843558602,3158.4572803996357,318.75724425769863,37593.840361086113,4967.17428321018,3188.1915883084321,318.57970249224132,21109.057445085382,1123.6016674410473,3188.4472446893906,318.57820140983279,15.319565868070891,0.8512593105601225
1557,75302.709001670868,3159.1218338380509,318.71043016767936,37593.840361086113,4967.159160013176,3188.8636421837891,318.53288716380695,21109.057445085382,1123.6016674410473,3189.1193627800035,318.5313865486437,15.319565868070891,0.85125949508756238
1558,75300.703139292033,3158.4043175967804,318.76096356673719,37593.835738717404,4967.1751233101586,3188.1380301011527,318.58342183628059,21109.057445085382,1123.6016674410473,3188.3936798175005,318.58192110208694,15.319571739104003,0.85125897841078091
1559,75303.01133966737,3159.2302776279303,318.70278328960671,37593.840361086113,4967.1566397175084,3188.973311302042,318.52524027428166,21109.057445085382,1123.6016674410473,3189.2290419427359,318.52373932018617,15.319574635480752,0.85125794505768804
1560,75302.920930423585,3159.1986005490867,318.70497662065435,37593.840361086113,4967.1557996190932,3188.9412810339313,318.52743370820815,21109.057445085382,1123.6012678806796,3189.1970081314407,318.52593274894468,15.319568764447085,0.85125519560340646
1561,75301.036767406491,3158.5233316616441,318.7525308787998,37593.840361086113,4967.17008271136,3188.2583924329319,318.57498899826817,21109.057445085382,1123.6012678806796,3188.5140537509624,318.57348792696416,15.319568764447085,0.85125622895483033
1562,75302.782300067673,3159.1490016604303,318.70845925882668,37593.840361086113,4967.1566397175084,3188.8911228156098,318.53091644704688,21109.057445085382,1123.6012678806796,3189.1468456431098,318.52941547957778,15.319568764447085,0.85125622895483033
1563,75302.575689194506,3159.0752122025924,318.71365575883021,37593.840361086113,4967.1574798159936,3188.8165011817432,318.53611292725481,21109.057445085382,1123.6012678806796,3189.0722164995159,318.53461194754243,15.319568764447085,0.85125604442774438
1564,75303.294323794893,3159.332918119987,318.69550782569786,37593.840361086113,4967.1515991280894,3189.0771160009276,318.5179643385851,21109.057445085382,1123.6012678806796,3189.332856451083,318.51646340163268,15.319568764447085,0.85125571227903996
1565,75301.402001197785,3158.6544560962348,318.74327990280949,37593.840361086113,4967.1667223135828,3188.3909976895734,318.56573774325904,21109.057445085382,1123.6012678806796,3188.6466722296773,318.56423669375039,15.319568764447085,0.85125571227903996
1566,75300.725656013383,3158.4156755628337,318.7600972971598,37593.831116348985,4967.1709228109812,3188.1495227124828,318.5825554510044,21109.057445085382,1123.6012678806796,3188.4051740189229,318.58105471885136,15.319568764447085,0.85125536167770011
1567,75304.958072502981,3159.9281365630263,318.65356761128288,37593.840361086113,4967.138156159248,3189.679054819645,318.47602367330188,21109.060908788731,1123.6016674410473,3189.9348532914087,318.47452283517032,15.319562971694971,0.85125726230688159
1568,75301.193052075265,3158.5823854286814,318.74831386251878,37593.831116348985,4967.1658822143145,3188.3181176473818,318.57077172868799,21109.060908788731,1123.6016674410473,3188.5737858773846,318.56927102428978,15.319574635480752,0.85125707777968374
1569,75300.205582970171,3158.2281531564331,318.77326536451972,37593.831116348985,4967.17428321018,3187.9598899343091,318.59572377757502,21109.060908788731,1123.6016674410473,3188.2155234740817,318.59422265742239,15.319571739104003,0.85125707777968374
1570,75302.773700829071,3159.1474638560439,318.70850924557004,37593.835738717404,4967.1532793242768,3188.8895744010606,318.53096641986525,21109.060908788731,1123.6016674410473,3189.1452971664767,318.52946545227843,15.319571739104003,0.85125827720682801
1571,75300.581251765267,3158.3632942097242,318.76372913845489,37593.831116348985,4967.17008271136,3188.0965565931774,318.58618735167545,21109.060908788731,1123.6016674410473,3188.3522035174083,318.58468661096816,15.319560075319323,0.85125897841078091
1572,75304.2746281367,3159.685854281332,318.67056472252369,37593.835738717404,4967.1406764502271,3189.4340442985563,318.49302104579743,21109.060908788731,1123.6016674410473,3189.6898193913744,318.49152016761576,15.319554204288444,0.85125862780876849
1573,75299.508689025737,3157.9842715323489,318.79037172470083,37593.821871612992,4967.1759634102054,3187.7132629475705,318.61283072835977,21109.057445085382,1123.6016674410473,3187.9688719190412,318.61132992490019,15.319545436884429,0.85125726230688159
1574,75305.437319413773,3160.105626733266,318.64092039522507,37593.831116348985,4967.128075001724,3189.8585634869692,318.46337605507,21109.060908788731,1123.6016674410473,3190.114379322994,318.46187488983009,15.319554204288444,0.85125674563077769
1575,75299.592288693733,3158.015318744533,318.78807097199478,37593.821871612992,4967.1726030104392,3187.7446716326003,318.61052990242615,21109.057445085382,1123.6016674410473,3188.0002841218015,318.60902874739304,15.319539644136723,0.85125777898314237
1576,75301.271066351866,3158.6175495351363,318.74564298094583,37593.821871612992,4967.1583199145489,3188.3536987239095,318.56810123408837,21109.057445085382,1123.6016674410473,3188.6093695098421,318.56660017901146,15.319542540510438,0.85125759445588844
1577,75302.044452491275,3158.8944360568789,318.7261405285962,37593.821871612992,4967.1532793242768,3188.6337094250953,318.54859814572802,21109.057445085382,1123.6016674410473,3188.8894072491107,318.54709713660014,15.319542540510438,0.85125794505768804
1578,75297.57090156441,3157.294464639464,318.83882479830106,37593.812626878142,4967.1868861268631,3187.0156878780381,318.66128494622154,21109.057445085382,1123.6018672212583,3187.2712304907441,318.65978402864607,15.319539644136723,0.85125982723700488
