primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,supercritical,57,1400,847.4,42.81,5571655.00,17
anthracite,supercritical,57,1500,907.9,42.35,5969442.50,17
anthracite,supercritical,57,1600,968.5,42.04,6367887.50,17
anthracite,supercritical,57,1700,1029,41.77,6765675.00,17
anthracite,supercritical,57,1800,1090,41.52,7166750.00,17
anthracite,supercritical,57,1900,1150,41.3,7561250.00,17
anthracite,supercritical,57,2000,1211,41.1,7962325.00,17
anthracite,supercritical,57,2100,1271,40.92,8356825.00,17
anthracite,supercritical,57,2200,1332,40.75,8757900.00,17
anthracite,supercritical,57,2300,1392,40.6,9152400.00,17
anthracite,supercritical,57,2400,1453,40.45,9553475.00,17
anthracite,supercritical,57,2500,1513,40.31,9947975.00,17
anthracite,supercritical,60,100,60.58,83.39,398313.50,18
anthracite,supercritical,60,200,121.1,64.48,796232.50,18
anthracite,supercritical,60,300,181.6,57.28,1194020.00,18
anthracite,supercritical,60,400,242.2,53.29,1592465.00,18
anthracite,supercritical,60,500,302.7,50.69,1990252.50,18
anthracite,supercritical,60,600,363.2,48.83,2388040.00,18
anthracite,supercritical,60,700,423.7,47.4,2785827.50,18
anthracite,supercritical,60,800,484.3,46.26,3184272.50,18
anthracite,supercritical,60,900,544.8,45.32,3582060.00,18
anthracite,supercritical,60,1000,605.3,44.52,3979847.50,18
anthracite,supercritical,60,1100,665.8,43.83,4377635.00,18
anthracite,supercritical,60,1200,726.4,43.22,4776080.00,18
anthracite,supercritical,60,1300,786.9,42.68,5173867.50,18
anthracite,supercritical,60,1400,847.4,42.18,5571655.00,18
anthracite,supercritical,60,1500,907.9,41.73,5969442.50,18
anthracite,supercritical,60,1600,968.5,41.43,6367887.50,18
anthracite,supercritical,60,1700,1029,41.16,6765675.00,18
anthracite,supercritical,60,1800,1090,40.93,7166750.00,18
anthracite,supercritical,60,1900,1150,40.71,7561250.00,18
anthracite,supercritical,60,2000,1211,40.51,7962325.00,18
anthracite,supercritical,60,2100,1271,40.33,8356825.00,18
anthracite,supercritical,60,2200,1332,40.17,8757900.00,18
anthracite,supercritical,60,2300,1392,40.02,9152400.00,18
