primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
subbituminous,supercritical,63,1100,921.4,41.22,6058205,19
subbituminous,supercritical,63,1200,1005,40.54,6607875,19
subbituminous,supercritical,63,1300,1089,39.94,7160175,19
subbituminous,supercritical,63,1400,1173,39.39,7712475,19
subbituminous,supercritical,63,1500,1256,38.89,8258200,19
subbituminous,supercritical,63,1600,1340,38.54,8810500,19
subbituminous,supercritical,63,1700,1424,38.24,9362800,19
subbituminous,supercritical,63,1800,1508,37.96,9915100,19
subbituminous,supercritical,63,1900,1591,37.72,10460825,19
subbituminous,supercritical,63,2000,1675,37.49,11013125,19
subbituminous,supercritical,63,2100,1759,37.28,11565425,19
subbituminous,supercritical,63,2200,1843,37.09,12117725,19
subbituminous,supercritical,63,2300,1926,36.91,12663450,19
subbituminous,supercritical,63,2400,2010,36.74,13215750,19
subbituminous,supercritical,63,2500,2094,36.58,13768050,19
subbituminous,supercritical,67,100,83.83,82.53,551182.25,20
subbituminous,supercritical,67,200,167.6,62.41,1101970,20
subbituminous,supercritical,67,300,251.3,54.72,1652297.5,20
subbituminous,supercritical,67,400,335.1,50.44,2203282.5,20
subbituminous,supercritical,67,500,418.8,47.65,2753610,20
subbituminous,supercritical,67,600,502.6,45.64,3304595,20
subbituminous,supercritical,67,700,586.3,44.10,3854922.5,20
subbituminous,supercritical,67,800,670.1,42.87,4405907.5,20
subbituminous,supercritical,67,900,753.8,41.86,4956235,20
subbituminous,supercritical,67,1000,837.6,41.00,5507220,20
subbituminous,supercritical,67,1100,921.4,40.25,6058205,20
subbituminous,supercritical,67,1200,1005,39.59,6607875,20
subbituminous,supercritical,67,1300,1089,39.00,7160175,20
subbituminous,supercritical,67,1400,1173,38.47,7712475,20
subbituminous,supercritical,67,1500,1256,37.98,8258200,20
subbituminous,supercritical,67,1600,1340,37.64,8810500,20
subbituminous,supercritical,67,1700,1424,37.35,9362800,20
subbituminous,supercritical,67,1800,1508,37.08,9915100,20
subbituminous,supercritical,67,1900,1591,36.84,10460825,20
subbituminous,supercritical,67,2000,1675,36.62,11013125,20
subbituminous,supercritical,67,2100,1759,36.42,11565425,20
subbituminous,supercritical,67,2200,1843,36.23,12117725,20
subbituminous,supercritical,67,2300,1926,36.05,12663450,20
subbituminous,supercritical,67,2400,2010,35.89,13215750,20
subbituminous,supercritical,67,2500,2094,35.73,13768050,20
subbituminous,supercritical,70,100,83.83,82.53,551182.25,21
subbituminous,supercritical,70,200,167.6,62.41,1101970,21
subbituminous,supercritical,70,300,251.3,54.72,1652297.5,21
subbituminous,supercritical,70,400,335.1,50.44,2203282.5,21
subbituminous,supercritical,70,500,418.8,47.65,2753610,21
subbituminous,supercritical,70,600,502.6,45.64,3304595,21
subbituminous,supercritical,70,700,586.3,44.10,3854922.5,21
subbituminous,supercritical,70,800,670.1,42.87,4405907.5,21
subbituminous,supercritical,70,900,753.8,41.86,4956235,21
subbituminous,supercritical,70,1000,837.6,41.00,5507220,21
subbituminous,supercritical,70,1100,921.4,40.25,6058205,21
subbituminous,supercritical,70,1200,1005,39.59,6607875,21
subbituminous,supercritical,70,1300,1089,39.00,7160175,21
subbituminous,supercritical,70,1400,1173,38.47,7712475,21
subbituminous,supercritical,70,1500,1256,37.98,8258200,21
subbituminous,supercritical,70,1600,1340,37.64,8810500,21
subbituminous,supercritical,70,1700,1424,37.35,9362800,21
subbituminous,supercritical,70,1800,1508,37.08,9915100,21
subbituminous,supercritical,70,1900,1591,36.84,10460825,21
subbituminous,supercritical,70,2000,1675,36.62,11013125,21
subbituminous,supercritical,70,2100,1759,36.42,11565425,21
subbituminous,supercritical,70,2200,1843,36.23,12117725,21
subbituminous,supercritical,70,2300,1926,36.05,12663450,21
subbituminous,supercritical,70,2400,2010,35.89,13215750,21
subbituminous,supercritical,70,2500,2094,35.73,13768050,21
subbituminous,supercritical,73,100,83.83,80.02,551182.25,22
subbituminous,supercritical,73,200,167.6,60.28,1101970,22
subbituminous,supercritical,73,300,251.3,52.78,1652297.5,22
subbituminous,supercritical,73,400,335.1,48.63,2203282.5,22
subbituminous,supercritical,73,500,418.8,45.93,2753610,22
subbituminous,supercritical,73,600,502.6,43.99,3304595,22
subbituminous,supercritical,73,700,586.3,42.51,3854922.5,22
subbituminous,supercritical,73,800,670.1,41.32,4405907.5,22
subbituminous,supercritical,73,900,753.8,40.35,4956235,22
subbituminous,supercritical,73,1000,837.6,39.52,5507220,22
subbituminous,supercritical,73,1100,921.4,38.80,6058205,22
subbituminous,supercritical,73,1200,1005,38.17,6607875,22
subbituminous,supercritical,73,1300,1089,37.60,7160175,22
subbituminous,supercritical,73,1400,1173,37.09,7712475,22
subbituminous,supercritical,73,1500,1256,36.61,8258200,22
subbituminous,supercritical,73,1600,1340,36.29,8810500,22
subbituminous,supercritical,73,1700,1424,36.01,9362800,22
subbituminous,supercritical,73,1800,1508,35.76,9915100,22
subbituminous,supercritical,73,1900,1591,35.53,10460825,22
subbituminous,supercritical,73,2000,1675,35.32,11013125,22
subbituminous,supercritical,73,2100,1759,35.12,11565425,22
subbituminous,supercritical,73,2200,1843,34.94,12117725,22
subbituminous,supercritical,73,2300,1926,34.77,12663450,22
subbituminous,supercritical,73,2400,2010,34.61,13215750,22
subbituminous,supercritical,73,2500,2094,34.46,13768050,22
subbituminous,supercritical,77,100,83.83,78.34,551182.25,23
subbituminous,supercritical,77,200,167.6,58.86,1101970,23
subbituminous,supercritical,77,300,251.3,51.49,1652297.5,23
subbituminous,supercritical,77,400,335.1,47.42,2203282.5,23
subbituminous,supercritical,77,500,418.8,44.78,2753610,23
subbituminous,supercritical,77,600,502.6,42.89,3304595,23
subbituminous,supercritical,77,700,586.3,41.44,3854922.5,23
subbituminous,supercritical,77,800,670.1,40.29,4405907.5,23
subbituminous,supercritical,77,900,753.8,39.34,4956235,23
subbituminous,supercritical,77,1000,837.6,38.53,5507220,23
subbituminous,supercritical,77,1100,921.4,37.83,6058205,23
subbituminous,supercritical,77,1200,1005,37.22,6607875,23
subbituminous,supercritical,77,1300,1089,36.66,7160175,23
subbituminous,supercritical,77,1400,1173,36.16,7712475,23
subbituminous,supercritical,77,1500,1256,35.70,8258200,23
subbituminous,supercritical,77,1600,1340,35.39,8810500,23
subbituminous,supercritical,77,1700,1424,35.12,9362800,23
subbituminous,supercritical,77,1800,1508,34.87,9915100,23
subbituminous,supercritical,77,1900,1591,34.65,10460825,23
subbituminous,supercritical,77,2000,1675,34.45,11013125,23
subbituminous,supercritical,77,2100,1759,34.26,11565425,23
subbituminous,supercritical,77,2200,1843,34.08,12117725,23
subbituminous,supercritical,77,2300,1926,33.92,12663450,23
subbituminous,supercritical,77,2400,2010,33.76,13215750,23
subbituminous,supercritical,77,2500,2094,33.61,13768050,23
subbituminous,supercritical,80,100,83.83,77.08,551182.25,24
subbituminous,supercritical,80,200,167.6,57.80,1101970,24
subbituminous,supercritical,80,300,251.3,50.52,1652297.5,24
subbituminous,supercritical,80,400,335.1,46.52,2203282.5,24
subbituminous,supercritical,80,500,418.8,43.92,2753610,24
subbituminous,supercritical,80,600,502.6,42.06,3304595,24
subbituminous,supercritical,80,700,586.3,40.64,3854922.5,24
subbituminous,supercritical,80,800,670.1,39.51,4405907.5,24
subbituminous,supercritical,80,900,753.8,38.58,4956235,24
subbituminous,supercritical,80,1000,837.6,37.79,5507220,24
subbituminous,supercritical,80,1100,921.4,37.11,6058205,24
subbituminous,supercritical,80,1200,1005,36.50,6607875,24
subbituminous,supercritical,80,1300,1089,35.96,7160175,24
subbituminous,supercritical,80,1400,1173,35.47,7712475,24
subbituminous,supercritical,80,1500,1256,35.02,8258200,24
subbituminous,supercritical,80,1600,1340,34.72,8810500,24
subbituminous,supercritical,80,1700,1424,34.45,9362800,24
subbituminous,supercritical,80,1800,1508,34.21,9915100,24
subbituminous,supercritical,80,1900,1591,33.99,10460825,24
subbituminous,supercritical,80,2000,1675,33.79,11013125,24
subbituminous,supercritical,80,2100,1759,33.61,11565425,24
subbituminous,supercritical,80,2200,1843,33.44,12117725,24
subbituminous,supercritical,80,2300,1926,33.27,12663450,24
subbituminous,supercritical,80,2400,2010,33.12,13215750,24
subbituminous,supercritical,80,2500,2094,32.97,13768050,24
subbituminous,supercritical,83,100,83.83,75.82,551182.25,25
subbituminous,supercritical,83,200,167.6,56.74,1101970,25
subbituminous,supercritical,83,300,251.3,49.55,1652297.5,25
subbituminous,supercritical,83,400,335.1,45.61,2203282.5,25
subbituminous,supercritical,83,500,418.8,43.06,2753610,25
subbituminous,supercritical,83,600,502.6,41.23,3304595,25
subbituminous,supercritical,83,700,586.3,39.84,3854922.5,25
subbituminous,supercritical,83,800,670.1,38.74,4405907.5,25
subbituminous,supercritical,83,900,753.8,37.82,4956235,25
subbituminous,supercritical,83,1000,837.6,37.05,5507220,25
subbituminous,supercritical,83,1100,921.4,36.38,6058205,25
subbituminous,supercritical,83,1200,1005,35.79,6607875,25
subbituminous,supercritical,83,1300,1089,35.26,7160175,25
subbituminous,supercritical,83,1400,1173,34.78,7712475,25
subbituminous,supercritical,83,1500,1256,34.34,8258200,25
subbituminous,supercritical,83,1600,1340,34.04,8810500,25
subbituminous,supercritical,83,1700,1424,33.78,9362800,25
subbituminous,supercritical,83,1800,1508,33.55,9915100,25
subbituminous,supercritical,83,1900,1591,33.34,10460825,25
subbituminous,supercritical,83,2000,1675,33.14,11013125,25
subbituminous,supercritical,83,2100,1759,32.96,11565425,25
subbituminous,supercritical,83,2200,1843,32.79,12117725,25
subbituminous,supercritical,83,2300,1926,32.63,12663450,25
subbituminous,supercritical,83,2400,2010,32.48,13215750,25
subbituminous,supercritical,83,2500,2094,32.34,13768050,25
subbituminous,supercritical,87,100,83.83,74.15,551182.25,26
subbituminous,supercritical,87,200,167.6,55.32,1101970,26
subbituminous,supercritical,87,300,251.3,48.26,1652297.5,26
subbituminous,supercritical,87,400,335.1,44.40,2203282.5,26
subbituminous,supercritical,87,500,418.8,41.91,2753610,26
subbituminous,supercritical,87,600,502.6,40.13,3304595,26
subbituminous,supercritical,87,700,586.3,38.78,3854922.5,26
subbituminous,supercritical,87,800,670.1,37.70,4405907.5,26
subbituminous,supercritical,87,900,753.8,36.82,4956235,26
subbituminous,supercritical,87,1000,837.6,36.07,5507220,26
subbituminous,supercritical,87,1100,921.4,35.42,6058205,26
subbituminous,supercritical,87,1200,1005,34.84,6607875,26
subbituminous,supercritical,87,1300,1089,34.33,7160175,26
subbituminous,supercritical,87,1400,1173,33.86,7712475,26
subbituminous,supercritical,87,1500,1256,33.43,8258200,26
subbituminous,supercritical,87,1600,1340,33.14,8810500,26
subbituminous,supercritical,87,1700,1424,32.89,9362800,26
subbituminous,supercritical,87,1800,1508,32.67,9915100,26
subbituminous,supercritical,87,1900,1591,32.46,10460825,26
subbituminous,supercritical,87,2000,1675,32.27,11013125,26
subbituminous,supercritical,87,2100,1759,32.10,11565425,26
subbituminous,supercritical,87,2200,1843,31.93,12117725,26
subbituminous,supercritical,87,2300,1926,31.78,12663450,26
subbituminous,supercritical,87,2400,2010,31.63,13215750,26
subbituminous,supercritical,87,2500,2094,31.49,13768050,26
subbituminous,supercritical,90,100,83.83,72.89,551182.25,27
subbituminous,supercritical,90,200,167.6,54.25,1101970,27
subbituminous,supercritical,90,300,251.3,47.29,1652297.5,27
subbituminous,supercritical,90,400,335.1,43.50,2203282.5,27
subbituminous,supercritical,90,500,418.8,41.05,2753610,27
subbituminous,supercritical,90,600,502.6,39.30,3304595,27
subbituminous,supercritical,90,700,586.3,37.98,3854922.5,27
subbituminous,supercritical,90,800,670.1,36.93,4405907.5,27
subbituminous,supercritical,90,900,753.8,36.06,4956235,27
subbituminous,supercritical,90,1000,837.6,35.33,5507220,27
subbituminous,supercritical,90,1100,921.4,34.69,6058205,27
subbituminous,supercritical,90,1200,1005,34.13,6607875,27
subbituminous,supercritical,90,1300,1089,33.63,7160175,27
subbituminous,supercritical,90,1400,1173,33.17,7712475,27
subbituminous,supercritical,90,1500,1256,32.74,8258200,27
subbituminous,supercritical,90,1600,1340,32.47,8810500,27
subbituminous,supercritical,90,1700,1424,32.23,9362800,27
subbituminous,supercritical,90,1800,1508,32.01,9915100,27
subbituminous,supercritical,90,1900,1591,31.81,10460825,27
subbituminous,supercritical,90,2000,1675,31.62,11013125,27
subbituminous,supercritical,90,2100,1759,31.45,11565425,27
subbituminous,supercritical,90,2200,1843,31.29,12117725,27
subbituminous,supercritical,90,2300,1926,31.14,12663450,27
subbituminous,supercritical,90,2400,2010,30.99,13215750,27
subbituminous,supercritical,90,2500,2094,30.85,13768050,27
subbituminous,supercritical,93,100,83.83,71.63,551182.25,28
subbituminous,supercritical,93,200,167.6,53.19,1101970,28
subbituminous,supercritical,93,300,251.3,46.32,1652297.5,28
subbituminous,supercritical,93,400,335.1,42.59,2203282.5,28
subbituminous,supercritical,93,500,418.8,40.19,2753610,28
subbituminous,supercritical,93,600,502.6,38.48,3304595,28
subbituminous,supercritical,93,700,586.3,37.18,3854922.5,28
subbituminous,supercritical,93,800,670.1,36.15,4405907.5,28
subbituminous,supercritical,93,900,753.8,35.30,4956235,28
subbituminous,supercritical,93,1000,837.6,34.59,5507220,28
subbituminous,supercritical,93,1100,921.4,33.97,6058205,28
subbituminous,supercritical,93,1200,1005,33.42,6607875,28
subbituminous,supercritical,93,1300,1089,32.92,7160175,28
subbituminous,supercritical,93,1400,1173,32.48,7712475,28
subbituminous,supercritical,93,1500,1256,32.06,8258200,28
subbituminous,supercritical,93,1600,1340,31.79,8810500,28
subbituminous,supercritical,93,1700,1424,31.56,9362800,28
subbituminous,supercritical,93,1800,1508,31.34,9915100,28
subbituminous,supercritical,93,1900,1591,31.15,10460825,28
subbituminous,supercritical,93,2000,1675,30.97,11013125,28
subbituminous,supercritical,93,2100,1759,30.80,11565425,28
subbituminous,supercritical,93,2200,1843,30.65,12117725,28
subbituminous,supercritical,93,2300,1926,30.50,12663450,28
subbituminous,supercritical,93,2400,2010,30.35,13215750,28
subbituminous,supercritical,93,2500,2094,30.22,13768050,28
subbituminous,supercritical,97,100,83.83,69.95,551182.25,29
subbituminous,supercritical,97,200,167.6,51.77,1101970,29
subbituminous,supercritical,97,300,251.3,45.03,1652297.5,29
subbituminous,supercritical,97,400,335.1,41.38,2203282.5,29
subbituminous,supercritical,97,500,418.8,39.04,2753610,29
subbituminous,supercritical,97,600,502.6,37.37,3304595,29
subbituminous,supercritical,97,700,586.3,36.11,3854922.5,29
subbituminous,supercritical,97,800,670.1,35.12,4405907.5,29
subbituminous,supercritical,97,900,753.8,34.30,4956235,29
subbituminous,supercritical,97,1000,837.6,33.60,5507220,29
subbituminous,supercritical,97,1100,921.4,33.00,6058205,29
subbituminous,supercritical,97,1200,1005,32.47,6607875,29
subbituminous,supercritical,97,1300,1089,31.99,7160175,29
subbituminous,supercritical,97,1400,1173,31.55,7712475,29
subbituminous,supercritical,97,1500,1256,31.15,8258200,29
subbituminous,supercritical,97,1600,1340,30.89,8810500,29
subbituminous,supercritical,97,1700,1424,30.67,9362800,29
subbituminous,supercritical,97,1800,1508,30.46,9915100,29
subbituminous,supercritical,97,1900,1591,30.27,10460825,29
subbituminous,supercritical,97,2000,1675,30.10,11013125,29
subbituminous,supercritical,97,2100,1759,29.94,11565425,29
subbituminous,supercritical,97,2200,1843,29.79,12117725,29
subbituminous,supercritical,97,2300,1926,29.64,12663450,29
subbituminous,supercritical,97,2400,2010,29.50,13215750,29
subbituminous,supercritical,97,2500,2094,29.37,13768050,29
subbituminous,supercritical,100,100,83.83,68.70,551182.25,30
subbituminous,supercritical,100,200,167.6,50.70,1101970,30
subbituminous,supercritical,100,300,251.3,44.06,1652297.5,30
subbituminous,supercritical,100,400,335.1,40.48,2203282.5,30
subbituminous,supercritical,100,500,418.8,38.18,2753610,30
subbituminous,supercritical,100,600,502.6,36.55,3304595,30
subbituminous,supercritical,100,700,586.3,35.32,3854922.5,30
subbituminous,supercritical,100,800,670.1,34.34,4405907.5,30
subbituminous,supercritical,100,900,753.8,33.54,4956235,30
subbituminous,supercritical,100,1000,837.6,32.86,5507220,30
subbituminous,supercritical,100,1100,921.4,32.27,6058205,30
subbituminous,supercritical,100,1200,1005,31.76,6607875,30
subbituminous,supercritical,100,1300,1089,31.29,7160175,30
subbituminous,supercritical,100,1400,1173,30.86,7712475,30
subbituminous,supercritical,100,1500,1256,30.47,8258200,30
subbituminous,supercritical,100,1600,1340,30.22,8810500,30
subbituminous,supercritical,100,1700,1424,30.00,9362800,30
subbituminous,supercritical,100,1800,1508,29.80,9915100,30
subbituminous,supercritical,100,1900,1591,29.62,10460825,30
subbituminous,supercritical,100,2000,1675,29.45,11013125,30
subbituminous,supercritical,100,2100,1759,29.29,11565425,30
subbituminous,supercritical,100,2200,1843,29.14,12117725,30
subbituminous,supercritical,100,2300,1926,29.00,12663450,30
subbituminous,supercritical,100,2400,2010,28.86,13215750,30
subbituminous,supercritical,100,2500,2094,28.73,13768050,30
