primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,subcritical,57,1200,969.1,40.63,6371832.50,17
bituminous,subcritical,57,1300,1050,39.99,6903750.00,17
bituminous,subcritical,57,1400,1131,39.49,7436325.00,17
bituminous,subcritical,57,1500,1211,39.11,7962325.00,17
bituminous,subcritical,57,1600,1292,38.78,8494900.00,17
bituminous,subcritical,57,1700,1373,38.48,9027475.00,17
bituminous,subcritical,57,1800,1454,38.21,9560050.00,17
bituminous,subcritical,57,1900,1534,37.97,10086050.00,17
bituminous,subcritical,57,2000,1615,37.75,10618625.00,17
bituminous,subcritical,57,2100,1696,37.54,11151200.00,17
bituminous,subcritical,57,2200,1777,37.35,11683775.00,17
bituminous,subcritical,57,2300,1857,37.17,12209775.00,17
bituminous,subcritical,57,2400,1938,37,12742350.00,17
bituminous,subcritical,57,2500,2019,36.84,13274925.00,17
bituminous,subcritical,60,100,80.82,84.83,531391.50,18
bituminous,subcritical,60,200,161.6,63.83,1062520.00,18
bituminous,subcritical,60,300,242.3,55.8,1593122.50,18
bituminous,subcritical,60,400,323.1,51.35,2124382.50,18
bituminous,subcritical,60,500,403.8,48.44,2654985.00,18
bituminous,subcritical,60,600,484.6,46.34,3186245.00,18
bituminous,subcritical,60,700,565.3,44.74,3716847.50,18
bituminous,subcritical,60,800,646.1,43.46,4248107.50,18
bituminous,subcritical,60,900,726.8,42.4,4778710.00,18
bituminous,subcritical,60,1000,807.6,41.5,5309970.00,18
bituminous,subcritical,60,1100,888.3,40.72,5840572.50,18
bituminous,subcritical,60,1200,969.1,40.02,6371832.50,18
bituminous,subcritical,60,1300,1050,39.4,6903750.00,18
bituminous,subcritical,60,1400,1131,38.9,7436325.00,18
bituminous,subcritical,60,1500,1211,38.53,7962325.00,18
bituminous,subcritical,60,1600,1292,38.2,8494900.00,18
bituminous,subcritical,60,1700,1373,37.91,9027475.00,18
bituminous,subcritical,60,1800,1454,37.65,9560050.00,18
bituminous,subcritical,60,1900,1534,37.41,10086050.00,18
bituminous,subcritical,60,2000,1615,37.19,10618625.00,18
bituminous,subcritical,60,2100,1696,36.99,11151200.00,18
bituminous,subcritical,60,2200,1777,36.8,11683775.00,18
bituminous,subcritical,60,2300,1857,36.62,12209775.00,18
bituminous,subcritical,60,2400,1938,36.45,12742350.00,18
