primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
subbituminous,subcritical,17,2000,1773,46.97,11657475,10,0.75,15,35.36,11.82,47.18,223.6,1507.05,-42.35,-278451.25,59.61520661,-0.282333333,59.33287328
subbituminous,subcritical,17,2100,1862,46.73,12242650,10,0.75,15,35.17,11.82222222,46.99222222,234.83,1582.7,-44.47,-292390.25,59.29487603,-0.282349206,59.01252683
subbituminous,subcritical,17,2200,1951,46.51,12827825,10,0.75,15,35.01,11.82424242,46.83424242,246.05,1658.35,-46.6,-306395,59.02512397,-0.282424242,58.74269972
subbituminous,subcritical,17,2300,2039,46.31,13406425,10,0.75,15,34.86,11.82028986,46.68028986,257.15,1733.15,-48.7,-320202.5,58.7722314,-0.282318841,58.48991256
subbituminous,subcritical,17,2400,2128,46.12,13991600,10,0.75,15,34.72,11.82222222,46.54222222,268.38,1808.8,-50.82,-334141.5,58.53619835,-0.282333333,58.25386501
subbituminous,subcritical,17,2500,2217,45.95,14576775,10,0.75,15,34.59,11.824,46.414,279.6,1884.45,-52.95,-348146.25,58.31702479,-0.2824,58.03462479
subbituminous,subcritical,20,100,88.74,100.4,583465.5,10,0.75,15,75.57,11.832,87.402,11.19,75.429,-2.121,-13945.575,127.4072727,-0.2828,127.1244727
subbituminous,subcritical,20,200,177.4,77.51,1166405,10,0.75,15,58.34,11.82666667,70.16666667,22.37,150.79,-4.24,-27878,98.35834711,-0.282666667,98.07568044
subbituminous,subcritical,20,300,266.1,68.48,1749607.5,10,0.75,15,51.55,11.82666667,63.37666667,33.56,226.185,-6.355,-41784.125,86.9107438,-0.282444444,86.62829936
subbituminous,subcritical,20,400,354.7,63.36,2332152.5,10,0.75,15,47.69,11.82333333,59.51333333,44.73,301.495,-8.475,-55723.125,80.40297521,-0.2825,80.12047521
subbituminous,subcritical,20,500,443.4,59.96,2915355,10,0.75,15,45.13,11.824,56.954,55.92,376.89,-10.59,-69629.25,76.08694215,-0.2824,75.80454215
subbituminous,subcritical,20,600,532,57.48,3497900,10,0.75,15,43.27,11.82222222,55.09222222,67.09,452.2,-12.71,-83568.25,72.95107438,-0.282444444,72.66862994
subbituminous,subcritical,20,700,620.7,55.56,4081102.5,10,0.75,15,41.82,11.82285714,53.64285714,78.28,527.595,-14.825,-97474.375,70.50644628,-0.282380952,70.22406533
subbituminous,subcritical,20,800,709.3,54.02,4663647.5,10,0.75,15,40.66,11.82166667,52.48166667,89.45,602.905,-16.945,-111413.375,68.5507438,-0.282416667,68.26832713
subbituminous,subcritical,20,900,798,52.74,5246850,10,0.75,15,39.7,11.82222222,51.52222222,100.64,678.3,-19.06,-125319.5,66.9322314,-0.28237037,66.64986103
subbituminous,subcritical,20,1000,886.7,51.64,5830052.5,10,0.75,15,38.87,11.82266667,50.69266667,111.83,753.695,-21.175,-139225.625,65.53289256,-0.282333333,65.25055923
subbituminous,subcritical,20,1100,975.3,50.7,6412597.5,10,0.75,15,38.16,11.82181818,49.98181818,123,829.005,-23.295,-153164.625,64.33586777,-0.282363636,64.05350413
subbituminous,subcritical,20,1200,1064,49.86,6995800,10,0.75,15,37.53,11.82222222,49.35222222,134.19,904.4,-25.41,-167070.75,63.27371901,-0.282333333,62.99138567
subbituminous,subcritical,20,1300,1153,49.11,7580975,10,0.75,15,36.97,11.82564103,48.79564103,145.41,980.05,-27.54,-181075.5,62.32958678,-0.282461538,62.04712524
subbituminous,subcritical,20,1400,1241,48.5,8159575,10,0.75,15,36.51,11.81904762,48.32904762,156.51,1054.85,-29.64,-194883,61.55404959,-0.282285714,61.27176387
subbituminous,subcritical,20,1500,1330,48.03,8744750,10,0.75,15,36.15,11.82222222,47.97222222,167.73,1130.5,-31.77,-208887.75,60.94710744,-0.2824,60.66470744
subbituminous,subcritical,20,1600,1419,47.63,9329925,10,0.75,15,35.85,11.825,47.675,178.96,1206.15,-33.89,-222826.75,60.44132231,-0.282416667,60.15890565
subbituminous,subcritical,20,1700,1507,47.26,9908525,10,0.75,15,35.57,11.81960784,47.38960784,190.06,1280.95,-35.99,-236634.25,59.9692562,-0.28227451,59.68698169
subbituminous,subcritical,20,1800,1596,46.94,10493700,10,0.75,15,35.33,11.82222222,47.15222222,201.28,1356.6,-38.12,-250639,59.5646281,-0.28237037,59.28225773
