generatoreic,time,power,*
48W00000CLDRW-16,23,9.07,*
48W00000CLDRW-16,24,6.402,*
48W00000CLDRW-16,25,8.122,*
48W00000CLDRW-16,26,13.24,*
48W00000CLDRW-16,27,10.438,*
48W00000CLDRW-16,28,10.212,*
48W00000CLDRW-16,29,4.856,*
48W00000CLDRW-16,30,9.254,*
48W00000CLDRW-16,31,10.3,*
48W00000CLDRW-16,32,13.134,*
48W00000CLDRW-16,33,5.614,*
48W00000CLDRW-16,34,6.258,*
48W00000CLDRW-16,35,5.354,*
48W00000CLDRW-16,36,5.454,*
48W00000CLDRW-16,37,10.654,*
48W00000CLDRW-16,38,17.116,*
48W00000CLDRW-16,39,13.782,*
48W00000CLDRW-16,40,6.1,*
48W00000CLDRW-16,41,7.054,*
48W00000CLDRW-16,42,4.246,*
48W00000CLDRW-16,43,2.394,*
48W00000CLDRW-16,44,10.774,*
48W00000CLDRW-16,45,22.844,*
48W00000CLDRW-16,46,19.89,*
48W00000CLDRW-16,47,27.238,*
48W00000CLDRW-16,48,21.568,*
48W00000ABRTW-1Z,1,4.406,*
48W00000ABRTW-1Z,2,4.812,*
48W00000ABRTW-1Z,3,3.402,*
48W00000ABRTW-1Z,4,3.512,*
48W00000ABRTW-1Z,5,3.644,*
48W00000ABRTW-1Z,6,4.77,*
48W00000ABRTW-1Z,7,4.766,*
48W00000ABRTW-1Z,8,5.476,*
48W00000ABRTW-1Z,9,4.766,*
48W00000ABRTW-1Z,10,4.726,*
48W00000ABRTW-1Z,11,3.212,*
48W00000ABRTW-1Z,12,2.944,*
48W00000ABRTW-1Z,13,5.294,*
48W00000ABRTW-1Z,14,4.056,*
48W00000ABRTW-1Z,15,3.884,*
48W00000ABRTW-1Z,16,1.854,*
48W00000ABRTW-1Z,17,2.704,*
48W00000ABRTW-1Z,18,2.356,*
48W00000ABRTW-1Z,19,4.098,*
48W00000ABRTW-1Z,20,8.034,*
48W00000ABRTW-1Z,21,9.984,*
48W00000ABRTW-1Z,22,8.268,*
48W00000ABRTW-1Z,23,3.21,*
48W00000ABRTW-1Z,24,6.784,*
48W00000ABRTW-1Z,25,12.582,*
48W00000ABRTW-1Z,26,14.978,*
48W00000ABRTW-1Z,27,4.288,*
48W00000ABRTW-1Z,28,4.076,*
48W00000ABRTW-1Z,29,2.276,*
48W00000ABRTW-1Z,30,3.992,*
48W00000ABRTW-1Z,31,8.232,*
48W00000ABRTW-1Z,32,7.982,*
48W00000ABRTW-1Z,33,6.896,*
48W00000ABRTW-1Z,34,10.066,*
48W00000ABRTW-1Z,35,14.526,*
48W00000ABRTW-1Z,36,12.888,*
48W00000ABRTW-1Z,37,13.506,*
48W00000ABRTW-1Z,38,16.104,*
48W00000ABRTW-1Z,39,8.728,*
48W00000ABRTW-1Z,40,6.89,*
48W00000ABRTW-1Z,41,7.656,*
48W00000ABRTW-1Z,42,9.424,*
48W00000ABRTW-1Z,43,11.446,*
48W00000ABRTW-1Z,44,13.944,*
48W00000ABRTW-1Z,45,17.546,*
48W00000ABRTW-1Z,46,21.588,*
48W00000ABRTW-1Z,47,23.606,*
48W00000ABRTW-1Z,48,22.82,*
48W00000ASHWW-1Z,1,0.29,*
48W00000ASHWW-1Z,2,0.734,*
48W00000ASHWW-1Z,3,0.746,*
48W00000ASHWW-1Z,4,1.466,*
48W00000ASHWW-1Z,5,1.172,*
48W00000ASHWW-1Z,6,0.972,*
48W00000ASHWW-1Z,7,2.56,*
48W00000ASHWW-1Z,8,1.534,*
48W00000ASHWW-1Z,9,1.276,*
48W00000ASHWW-1Z,10,1.646,*
48W00000ASHWW-1Z,11,3.952,*
48W00000ASHWW-1Z,12,4.212,*
48W00000ASHWW-1Z,13,4.044,*
48W00000ASHWW-1Z,14,3.76,*
48W00000ASHWW-1Z,15,4.29,*
48W00000ASHWW-1Z,16,5.606,*
48W00000ASHWW-1Z,17,6.818,*
48W00000ASHWW-1Z,18,8.176,*
48W00000ASHWW-1Z,19,9.034,*
48W00000ASHWW-1Z,20,9.716,*
48W00000ASHWW-1Z,21,10.01,*
48W00000ASHWW-1Z,22,8.272,*
48W00000ASHWW-1Z,23,11.534,*
48W00000ASHWW-1Z,24,9.008,*
48W00000ASHWW-1Z,25,8.432,*
48W00000ASHWW-1Z,26,10.636,*
48W00000ASHWW-1Z,27,11.448,*
48W00000ASHWW-1Z,28,14.272,*
48W00000ASHWW-1Z,29,18.06,*
48W00000ASHWW-1Z,30,12.738,*
48W00000ASHWW-1Z,31,21.31,*
48W00000ASHWW-1Z,32,22.766,*
48W00000ASHWW-1Z,33,25.9,*
48W00000ASHWW-1Z,34,27.918,*
48W00000ASHWW-1Z,35,28.122,*
48W00000ASHWW-1Z,36,27.196,*
48W00000ASHWW-1Z,37,23.338,*
48W00000ASHWW-1Z,38,19.672,*
48W00000ASHWW-1Z,39,23.8,*
48W00000ASHWW-1Z,40,24.792,*
48W00000ASHWW-1Z,41,24.248,*
48W00000ASHWW-1Z,42,20.958,*
48W00000ASHWW-1Z,43,7.118,*
48W00000ASHWW-1Z,44,4.728,*
48W00000ASHWW-1Z,45,10.608,*
48W00000ASHWW-1Z,46,7.874,*
48W00000ASHWW-1Z,47,17.032,*
48W00000ASHWW-1Z,48,23.278,*
48W00000GNAPW-1P,1,3.452,*
48W00000GNAPW-1P,2,4.212,*
48W00000GNAPW-1P,3,4.98,*
48W00000GNAPW-1P,4,6.99,*
48W00000GNAPW-1P,5,7.922,*
48W00000GNAPW-1P,6,5.268,*
48W00000GNAPW-1P,7,5.516,*
48W00000GNAPW-1P,8,6.23,*
48W00000GNAPW-1P,9,7.526,*
48W00000GNAPW-1P,10,8.908,*
48W00000GNAPW-1P,11,8.284,*
48W00000GNAPW-1P,12,8.628,*
48W00000GNAPW-1P,13,7.15,*
48W00000GNAPW-1P,14,6.87,*
48W00000GNAPW-1P,15,7.328,*
48W00000GNAPW-1P,16,6.376,*
48W00000GNAPW-1P,17,8.708,*
48W00000GNAPW-1P,18,9.444,*
48W00000GNAPW-1P,19,7.906,*
48W00000GNAPW-1P,20,7.422,*
48W00000GNAPW-1P,21,6.44,*
48W00000GNAPW-1P,22,5.65,*
48W00000GNAPW-1P,23,6.706,*
48W00000GNAPW-1P,24,7.572,*
48W00000GNAPW-1P,25,6.684,*
48W00000GNAPW-1P,26,10.316,*
48W00000GNAPW-1P,27,6.996,*
48W00000GNAPW-1P,28,9.184,*
48W00000GNAPW-1P,29,7.806,*
48W00000GNAPW-1P,30,8.032,*
48W00000GNAPW-1P,31,7.168,*
48W00000GNAPW-1P,32,7.84,*
48W00000GNAPW-1P,33,7.776,*
48W00000GNAPW-1P,34,8.034,*
48W00000GNAPW-1P,35,10.538,*
48W00000GNAPW-1P,36,7.804,*
48W00000GNAPW-1P,37,9.434,*
48W00000GNAPW-1P,38,7.69,*
48W00000GNAPW-1P,39,9.758,*
48W00000GNAPW-1P,40,8.95,*
48W00000GNAPW-1P,41,8.932,*
48W00000GNAPW-1P,42,9.898,*
48W00000GNAPW-1P,43,8.804,*
48W00000GNAPW-1P,44,7.672,*
48W00000GNAPW-1P,45,7.05,*
48W00000GNAPW-1P,46,5.138,*
48W00000GNAPW-1P,47,10.426,*
48W00000GNAPW-1P,48,13.46,*
48W00000GFLDW-11,1,3.392,*
48W00000GFLDW-11,2,4.21,*
48W00000GFLDW-11,3,5.71,*
48W00000GFLDW-11,4,5.018,*
48W00000GFLDW-11,5,5.904,*
48W00000GFLDW-11,6,5.494,*
48W00000GFLDW-11,7,4.534,*
48W00000GFLDW-11,8,4.562,*
48W00000GFLDW-11,9,3.338,*
48W00000GFLDW-11,10,2.968,*
48W00000GFLDW-11,11,3.244,*
48W00000GFLDW-11,12,3.15,*
48W00000GFLDW-11,13,2.398,*
48W00000GFLDW-11,14,2.044,*
48W00000GFLDW-11,15,0.978,*
48W00000GFLDW-11,16,1.098,*
48W00000GFLDW-11,17,0.462,*
48W00000GFLDW-11,18,0.514,*
48W00000GFLDW-11,19,0.0,*
48W00000GFLDW-11,20,0.0,*
48W00000GFLDW-11,21,0.332,*
48W00000GFLDW-11,22,0.0,*
48W00000GFLDW-11,23,1.068,*
48W00000GFLDW-11,24,2.112,*
48W00000GFLDW-11,25,2.3,*
48W00000GFLDW-11,26,2.1,*
48W00000GFLDW-11,27,2.206,*
48W00000GFLDW-11,28,1.026,*
48W00000GFLDW-11,29,1.148,*
48W00000GFLDW-11,30,0.618,*
48W00000GFLDW-11,31,0.574,*
48W00000GFLDW-11,32,1.32,*
48W00000GFLDW-11,33,1.178,*
48W00000GFLDW-11,34,1.08,*
48W00000GFLDW-11,35,0.76,*
48W00000GFLDW-11,36,0.23,*
48W00000GFLDW-11,37,0.278,*
48W00000GFLDW-11,38,0.46,*
48W00000GFLDW-11,39,0.408,*
48W00000GFLDW-11,40,0.32,*
48W00000GFLDW-11,41,0.026,*
48W00000GFLDW-11,42,0.132,*
48W00000GFLDW-11,43,0.442,*
48W00000GFLDW-11,44,0.506,*
48W00000GFLDW-11,45,0.0,*
48W00000GFLDW-11,46,0.0,*
48W00000GFLDW-11,47,0.0,*
48W00000GFLDW-11,48,0.0,*
48W00000DALSW-1M,1,0.03,*
48W00000DALSW-1M,2,0.01,*
48W00000DALSW-1M,3,0.318,*
48W00000DALSW-1M,4,0.388,*
48W00000DALSW-1M,5,0.548,*
48W00000DALSW-1M,6,0.428,*
48W00000DALSW-1M,7,0.568,*
48W00000DALSW-1M,8,0.956,*
48W00000DALSW-1M,9,0.568,*
48W00000DALSW-1M,10,0.458,*
48W00000DALSW-1M,11,0.248,*
48W00000DALSW-1M,12,0.318,*
48W00000DALSW-1M,13,0.318,*
48W00000DALSW-1M,14,0.846,*
48W00000DALSW-1M,15,0.796,*
48W00000DALSW-1M,16,0.846,*
48W00000DALSW-1M,17,0.408,*
48W00000DALSW-1M,18,0.368,*
48W00000DALSW-1M,19,0.19,*
48W00000DALSW-1M,20,0.17,*
48W00000DALSW-1M,21,0.368,*
48W00000DALSW-1M,22,0.358,*
48W00000DALSW-1M,23,0.0,*
48W00000DALSW-1M,24,0.0,*
48W00000DALSW-1M,25,0.0,*
48W00000DALSW-1M,26,0.0,*
48W00000DALSW-1M,27,0.0,*
48W00000DALSW-1M,28,0.01,*
48W00000DALSW-1M,29,0.0,*
48W00000DALSW-1M,30,0.0,*
48W00000DALSW-1M,31,0.0,*
48W00000DALSW-1M,32,0.0,*
48W00000DALSW-1M,33,0.0,*
48W00000DALSW-1M,34,0.04,*
48W00000DALSW-1M,35,0.21,*
48W00000DALSW-1M,36,0.06,*
48W00000DALSW-1M,37,1.064,*
48W00000DALSW-1M,38,2.2,*
48W00000DALSW-1M,39,2.886,*
48W00000DALSW-1M,40,2.886,*
48W00000DALSW-1M,41,3.084,*
48W00000DALSW-1M,42,3.304,*
48W00000DALSW-1M,43,3.164,*
48W00000DALSW-1M,44,3.472,*
48W00000DALSW-1M,45,3.472,*
48W00000DALSW-1M,46,2.18,*
48W00000DALSW-1M,47,2.986,*
48W00000DALSW-1M,48,4.278,*
48W0000WBURB-41Z,1,0.0,*
48W0000WBURB-41Z,2,0.0,*
48W0000WBURB-41Z,3,0.284,*
48W0000WBURB-41Z,4,0.0,*
48W0000WBURB-41Z,5,0.304,*
48W0000WBURB-41Z,6,0.0,*
48W0000WBURB-41Z,7,0.0,*
48W0000WBURB-41Z,8,0.0,*
48W0000WBURB-41Z,9,0.85,*
48W0000WBURB-41Z,10,1.054,*
48W0000WBURB-41Z,11,0.0,*
48W0000WBURB-41Z,12,0.0,*
48W0000WBURB-41Z,13,0.0,*
48W0000WBURB-41Z,14,0.562,*
48W0000WBURB-41Z,15,0.0,*
48W0000WBURB-41Z,16,0.22,*
48W0000WBURB-41Z,17,0.0,*
48W0000WBURB-41Z,18,0.86,*
48W0000WBURB-41Z,19,0.15,*
48W0000WBURB-41Z,20,0.0,*
48W0000WBURB-41Z,21,0.0,*
48W0000WBURB-41Z,22,0.47,*
48W0000WBURB-41Z,23,0.0,*
48W0000WBURB-41Z,24,0.796,*
48W0000WBURB-41Z,25,0.0,*
48W0000WBURB-41Z,26,0.0,*
48W0000WBURB-41Z,27,0.0,*
48W0000WBURB-41Z,28,0.0,*
48W0000WBURB-41Z,29,0.528,*
48W0000WBURB-41Z,30,0.474,*
48W0000WBURB-41Z,31,0.0,*
48W0000WBURB-41Z,32,0.764,*
48W0000WBURB-41Z,33,0.0,*
48W0000WBURB-41Z,34,0.0,*
48W0000WBURB-41Z,35,0.0,*
48W0000WBURB-41Z,36,0.0,*
48W0000WBURB-41Z,37,0.0,*
48W0000WBURB-41Z,38,0.048,*
48W0000WBURB-41Z,39,0.0,*
48W0000WBURB-41Z,40,0.244,*
48W0000WBURB-41Z,41,0.0,*
48W0000WBURB-41Z,42,0.754,*
48W0000WBURB-41Z,43,0.67,*
48W0000WBURB-41Z,44,0.0,*
48W0000WBURB-41Z,45,0.0,*
48W0000WBURB-41Z,46,0.0,*
48W0000WBURB-41Z,47,0.0,*
48W0000WBURB-41Z,48,0.0,*
48W0000WBURB-43V,1,0.0,*
48W0000WBURB-43V,2,0.0,*
48W0000WBURB-43V,3,0.446,*
48W0000WBURB-43V,4,0.0,*
48W0000WBURB-43V,5,0.482,*
48W0000WBURB-43V,6,0.0,*
48W0000WBURB-43V,7,0.0,*
48W0000WBURB-43V,8,0.0,*
48W0000WBURB-43V,9,1.34,*
48W0000WBURB-43V,10,1.662,*
48W0000WBURB-43V,11,0.0,*
48W0000WBURB-43V,12,0.0,*
48W0000WBURB-43V,13,0.0,*
48W0000WBURB-43V,14,0.866,*
48W0000WBURB-43V,15,0.0,*
48W0000WBURB-43V,16,0.312,*
48W0000WBURB-43V,17,0.0,*
48W0000WBURB-43V,18,1.372,*
48W0000WBURB-43V,19,0.232,*
48W0000WBURB-43V,20,0.0,*
48W0000WBURB-43V,21,0.0,*
48W0000WBURB-43V,22,0.734,*
48W0000WBURB-43V,23,0.0,*
48W0000WBURB-43V,24,1.246,*
48W0000WBURB-43V,25,0.0,*
48W0000WBURB-43V,26,0.0,*
48W0000WBURB-43V,27,0.0,*
48W0000WBURB-43V,28,0.0,*
48W0000WBURB-43V,29,0.828,*
48W0000WBURB-43V,30,0.762,*
48W0000WBURB-43V,31,0.0,*
48W0000WBURB-43V,32,1.21,*
48W0000WBURB-43V,33,0.0,*
48W0000WBURB-43V,34,0.0,*
48W0000WBURB-43V,35,0.0,*
48W0000WBURB-43V,36,0.0,*
48W0000WBURB-43V,37,0.0,*
48W0000WBURB-43V,38,0.06,*
48W0000WBURB-43V,39,0.0,*
48W0000WBURB-43V,40,0.39,*
48W0000WBURB-43V,41,0.0,*
48W0000WBURB-43V,42,1.188,*
48W0000WBURB-43V,43,1.06,*
48W0000WBURB-43V,44,0.0,*
48W0000WBURB-43V,45,0.0,*
48W0000WBURB-43V,46,0.0,*
48W0000WBURB-43V,47,0.0,*
48W0000WBURB-43V,48,0.0,*
48W00000HYWDW-1G,1,11.998,*
48W00000HYWDW-1G,2,14.71,*
48W00000HYWDW-1G,3,13.382,*
48W00000HYWDW-1G,4,14.622,*
48W00000HYWDW-1G,5,16.524,*
48W00000HYWDW-1G,6,20.29,*
48W00000HYWDW-1G,7,24.434,*
48W00000HYWDW-1G,8,22.832,*
48W00000HYWDW-1G,9,22.636,*
48W00000HYWDW-1G,10,24.62,*
48W00000HYWDW-1G,11,27.904,*
48W00000HYWDW-1G,12,27.598,*
48W00000HYWDW-1G,13,27.34,*
48W00000HYWDW-1G,14,28.25,*
48W00000HYWDW-1G,15,28.466,*
48W00000HYWDW-1G,16,28.436,*
48W00000HYWDW-1G,17,26.584,*
48W00000HYWDW-1G,18,23.764,*
48W00000HYWDW-1G,19,28.438,*
48W00000HYWDW-1G,20,28.368,*
48W00000HYWDW-1G,21,28.46,*
48W00000HYWDW-1G,22,28.45,*
48W00000HYWDW-1G,23,28.48,*
48W00000HYWDW-1G,24,28.458,*
48W00000HYWDW-1G,25,28.474,*
48W00000HYWDW-1G,26,28.476,*
48W00000HYWDW-1G,27,28.474,*
48W00000HYWDW-1G,28,28.45,*
48W00000HYWDW-1G,29,28.452,*
48W00000HYWDW-1G,30,28.436,*
48W00000HYWDW-1G,31,28.434,*
48W00000HYWDW-1G,32,28.466,*
48W00000HYWDW-1G,33,28.474,*
48W00000HYWDW-1G,34,28.478,*
48W00000HYWDW-1G,35,28.464,*
48W00000HYWDW-1G,36,28.474,*
48W00000HYWDW-1G,37,28.48,*
48W00000HYWDW-1G,38,28.468,*
48W00000HYWDW-1G,39,28.462,*
48W00000HYWDW-1G,40,28.484,*
48W00000HYWDW-1G,41,28.46,*
48W00000HYWDW-1G,42,28.464,*
48W00000HYWDW-1G,43,28.48,*
48W00000HYWDW-1G,44,28.47,*
48W00000HYWDW-1G,45,28.472,*
48W00000HYWDW-1G,46,28.466,*
48W00000HYWDW-1G,47,28.472,*
48W00000HYWDW-1G,48,28.464,*
48W00000BETHW-1H,1,1301.116,*
48W00000BETHW-1H,2,1302.94,*
48W00000BETHW-1H,3,1295.862,*
48W00000BETHW-1H,4,1300.97,*
48W00000BETHW-1H,5,1298.236,*
48W00000BETHW-1H,6,1299.494,*
48W00000BETHW-1H,7,1297.054,*
48W00000BETHW-1H,8,1289.7659999999998,*
48W00000BETHW-1H,9,1290.996,*
48W00000BETHW-1H,10,1286.592,*
48W00000BETHW-1H,11,1284.79,*
48W00000BETHW-1H,12,1296.2220000000002,*
48W00000BETHW-1H,13,1295.706,*
48W00000BETHW-1H,14,1292.148,*
48W00000BETHW-1H,15,1298.638,*
48W00000BETHW-1H,16,1305.338,*
48W00000BETHW-1H,17,1308.598,*
48W00000BETHW-1H,18,1307.6039999999998,*
48W00000BETHW-1H,19,1300.248,*
48W00000BETHW-1H,20,1300.442,*
48W00000BETHW-1H,21,1301.664,*
48W00000BETHW-1H,22,1302.6,*
48W00000BETHW-1H,23,1307.998,*
48W00000BETHW-1H,24,1297.864,*
48W00000BETHW-1H,25,1298.37,*
48W00000BETHW-1H,26,1295.746,*
48W00000BETHW-1H,27,1305.092,*
48W00000BETHW-1H,28,1300.022,*
48W00000BETHW-1H,29,1308.1460000000002,*
48W00000BETHW-1H,30,1308.134,*
48W00000BETHW-1H,31,1311.3739999999998,*
48W00000BETHW-1H,32,1307.802,*
48W00000BETHW-1H,33,1303.15,*
48W00000BETHW-1H,34,1295.942,*
48W00000BETHW-1H,35,1289.708,*
48W00000BETHW-1H,36,1285.406,*
48W00000BETHW-1H,37,1288.6639999999998,*
48W00000BETHW-1H,38,1286.164,*
48W00000BETHW-1H,39,1286.886,*
48W00000BETHW-1H,40,1283.784,*
48W00000BETHW-1H,41,1286.944,*
48W00000BETHW-1H,42,1281.366,*
48W00000BETHW-1H,43,1281.182,*
48W00000BETHW-1H,44,1284.114,*
48W00000BETHW-1H,45,1288.102,*
48W00000BETHW-1H,46,1284.152,*
48W00000BETHW-1H,47,1285.634,*
48W00000BETHW-1H,48,1292.722,*
48W00000TDBNW-1W,1,0.0,*
48W00000TDBNW-1W,2,0.088,*
48W00000TDBNW-1W,3,0.194,*
48W00000TDBNW-1W,4,0.468,*
48W00000TDBNW-1W,5,0.78,*
48W00000TDBNW-1W,6,0.714,*
48W00000TDBNW-1W,7,0.264,*
48W00000TDBNW-1W,8,0.796,*
48W00000TDBNW-1W,9,1.206,*
48W00000TDBNW-1W,10,1.65,*
48W00000TDBNW-1W,11,2.406,*
48W00000TDBNW-1W,12,2.836,*
48W00000TDBNW-1W,13,3.572,*
48W00000TDBNW-1W,14,2.696,*
48W00000TDBNW-1W,15,4.166,*
48W00000TDBNW-1W,16,3.414,*
48W00000TDBNW-1W,17,0.904,*
48W00000TDBNW-1W,18,1.126,*
48W00000TDBNW-1W,19,2.13,*
48W00000TDBNW-1W,20,1.564,*
48W00000TDBNW-1W,21,1.772,*
48W00000TDBNW-1W,22,1.97,*
48W00000TDBNW-1W,23,2.618,*
48W00000TDBNW-1W,24,2.29,*
48W00000TDBNW-1W,25,2.078,*
48W00000TDBNW-1W,26,2.246,*
48W00000TDBNW-1W,27,2.524,*
48W00000TDBNW-1W,28,3.052,*
48W00000TDBNW-1W,29,3.464,*
48W00000TDBNW-1W,30,3.634,*
48W00000TDBNW-1W,31,2.546,*
48W00000TDBNW-1W,32,1.788,*
48W00000TDBNW-1W,33,1.722,*
48W00000TDBNW-1W,34,1.228,*
48W00000TDBNW-1W,35,1.342,*
48W00000TDBNW-1W,36,0.7,*
48W00000TDBNW-1W,37,2.478,*
48W00000TDBNW-1W,38,2.542,*
48W00000TDBNW-1W,39,2.1,*
48W00000TDBNW-1W,40,3.102,*
48W00000TDBNW-1W,41,3.024,*
48W00000TDBNW-1W,42,2.402,*
48W00000TDBNW-1W,43,2.12,*
48W00000TDBNW-1W,44,4.782,*
48W00000TDBNW-1W,45,9.152,*
48W00000TDBNW-1W,46,18.254,*
48W00000TDBNW-1W,47,8.33,*
48W00000TDBNW-1W,48,9.038,*
48W00000HLGLW-1F,1,5.146,*
48W00000HLGLW-1F,2,6.498,*
48W00000HLGLW-1F,3,5.726,*
48W00000HLGLW-1F,4,4.948,*
48W00000HLGLW-1F,5,5.348,*
48W00000HLGLW-1F,6,8.022,*
48W00000HLGLW-1F,7,7.988,*
48W00000HLGLW-1F,8,9.32,*
48W00000HLGLW-1F,9,7.868,*
48W00000HLGLW-1F,10,7.454,*
48W00000HLGLW-1F,11,11.762,*
48W00000HLGLW-1F,12,15.234,*
48W00000HLGLW-1F,13,14.024,*
48W00000HLGLW-1F,14,7.632,*
48W00000HLGLW-1F,15,6.84,*
48W00000HLGLW-1F,16,5.624,*
48W00000HLGLW-1F,17,6.042,*
48W00000HLGLW-1F,18,10.13,*
48W00000HLGLW-1F,19,4.232,*
48W00000HLGLW-1F,20,7.25,*
48W00000HLGLW-1F,21,4.764,*
48W00000HLGLW-1F,22,5.63,*
48W00000HLGLW-1F,23,9.654,*
48W00000HLGLW-1F,24,11.174,*
48W00000HLGLW-1F,25,7.142,*
48W00000HLGLW-1F,26,19.93,*
48W00000HLGLW-1F,27,15.844,*
48W00000HLGLW-1F,28,9.396,*
48W00000HLGLW-1F,29,8.412,*
48W00000HLGLW-1F,30,5.964,*
48W00000HLGLW-1F,31,7.166,*
48W00000HLGLW-1F,32,6.608,*
48W00000HLGLW-1F,33,5.434,*
48W00000HLGLW-1F,34,11.31,*
48W00000HLGLW-1F,35,12.418,*
48W00000HLGLW-1F,36,3.338,*
48W00000HLGLW-1F,37,4.032,*
48W00000HLGLW-1F,38,10.39,*
48W00000HLGLW-1F,39,7.192,*
48W00000HLGLW-1F,40,5.902,*
48W00000HLGLW-1F,41,12.584,*
48W00000HLGLW-1F,42,15.578,*
48W00000HLGLW-1F,43,12.032,*
48W00000HLGLW-1F,44,14.79,*
48W00000HLGLW-1F,45,10.532,*
48W00000HLGLW-1F,46,10.264,*
48W00000HLGLW-1F,47,4.362,*
48W00000HLGLW-1F,48,1.742,*
48W00000GLOFW-15,1,2.454,*
48W00000GLOFW-15,2,2.058,*
48W00000GLOFW-15,3,2.844,*
48W00000GLOFW-15,4,3.962,*
48W00000GLOFW-15,5,5.346,*
48W00000GLOFW-15,6,3.212,*
48W00000GLOFW-15,7,3.404,*
48W00000GLOFW-15,8,2.65,*
48W00000GLOFW-15,9,2.346,*
48W00000GLOFW-15,10,1.624,*
48W00000GLOFW-15,11,1.7,*
48W00000GLOFW-15,12,3.618,*
48W00000GLOFW-15,13,5.138,*
48W00000GLOFW-15,14,7.446,*
48W00000GLOFW-15,15,9.914,*
48W00000GLOFW-15,16,11.224,*
48W00000GLOFW-15,17,11.978,*
48W00000GLOFW-15,18,12.446,*
48W00000GLOFW-15,19,12.71,*
48W00000GLOFW-15,20,10.372,*
48W00000GLOFW-15,21,7.28,*
48W00000GLOFW-15,22,8.808,*
48W00000GLOFW-15,23,12.518,*
48W00000GLOFW-15,24,11.33,*
48W00000GLOFW-15,25,10.076,*
48W00000GLOFW-15,26,13.652,*
48W00000GLOFW-15,27,8.482,*
48W00000GLOFW-15,28,6.724,*
48W00000GLOFW-15,29,11.192,*
48W00000GLOFW-15,30,11.09,*
48W00000GLOFW-15,31,12.03,*
48W00000GLOFW-15,32,9.886,*
48W00000GLOFW-15,33,10.218,*
48W00000GLOFW-15,34,6.914,*
48W00000GLOFW-15,35,3.398,*
48W00000GLOFW-15,36,4.188,*
48W00000GLOFW-15,37,6.03,*
48W00000GLOFW-15,38,6.51,*
48W00000GLOFW-15,39,8.742,*
48W00000GLOFW-15,40,4.28,*
48W00000GLOFW-15,41,4.526,*
48W00000GLOFW-15,42,5.316,*
48W00000GLOFW-15,43,2.306,*
48W00000GLOFW-15,44,1.478,*
48W00000GLOFW-15,45,2.01,*
48W00000GLOFW-15,46,2.434,*
48W00000GLOFW-15,47,3.274,*
48W00000GLOFW-15,48,5.19,*
48W000000ERRO-1P,1,0.0,*
48W000000ERRO-1P,2,0.0,*
48W000000ERRO-1P,3,0.0,*
48W000000ERRO-1P,4,0.0,*
48W000000ERRO-1P,5,0.0,*
48W000000ERRO-1P,6,0.0,*
48W000000ERRO-1P,7,0.0,*
48W000000ERRO-1P,8,0.0,*
48W000000ERRO-1P,9,0.0,*
48W000000ERRO-1P,10,0.0,*
48W000000ERRO-1P,11,0.0,*
48W000000ERRO-1P,12,0.0,*
48W000000ERRO-1P,13,0.0,*
48W000000ERRO-1P,14,0.0,*
48W000000ERRO-1P,15,0.0,*
48W000000ERRO-1P,16,0.0,*
48W000000ERRO-1P,17,0.0,*
48W000000ERRO-1P,18,0.0,*
48W000000ERRO-1P,19,0.0,*
48W000000ERRO-1P,20,0.0,*
48W000000ERRO-1P,21,0.0,*
48W000000ERRO-1P,22,0.0,*
48W000000ERRO-1P,23,0.0,*
48W000000ERRO-1P,24,0.0,*
48W000000ERRO-1P,25,0.0,*
48W000000ERRO-1P,26,0.0,*
48W000000ERRO-1P,27,0.0,*
48W000000ERRO-1P,28,0.0,*
48W000000ERRO-1P,29,0.0,*
48W000000ERRO-1P,30,0.0,*
48W000000ERRO-1P,31,0.0,*
48W000000ERRO-1P,32,0.0,*
48W000000ERRO-1P,33,0.0,*
48W000000ERRO-1P,34,6.106,*
48W000000ERRO-1P,35,24.548,*
48W000000ERRO-1P,36,24.57,*
48W000000ERRO-1P,37,24.554,*
48W000000ERRO-1P,38,24.56,*
48W000000ERRO-1P,39,24.58,*
48W000000ERRO-1P,40,24.566,*
48W000000ERRO-1P,41,24.57,*
48W000000ERRO-1P,42,24.586,*
48W000000ERRO-1P,43,24.588,*
48W000000ERRO-1P,44,17.788,*
48W000000ERRO-1P,45,0.0,*
48W000000ERRO-1P,46,0.0,*
48W000000ERRO-1P,47,0.0,*
48W000000ERRO-1P,48,0.0,*
48W000000ERRO-2N,1,0.0,*
48W000000ERRO-2N,2,0.0,*
48W000000ERRO-2N,3,0.0,*
48W000000ERRO-2N,4,0.0,*
48W000000ERRO-2N,5,0.0,*
48W000000ERRO-2N,6,0.0,*
48W000000ERRO-2N,7,0.0,*
48W000000ERRO-2N,8,0.0,*
48W000000ERRO-2N,9,0.0,*
48W000000ERRO-2N,10,0.0,*
48W000000ERRO-2N,11,0.0,*
48W000000ERRO-2N,12,0.0,*
48W000000ERRO-2N,13,0.0,*
48W000000ERRO-2N,14,0.0,*
48W000000ERRO-2N,15,0.0,*
48W000000ERRO-2N,16,0.0,*
48W000000ERRO-2N,17,0.0,*
48W000000ERRO-2N,18,0.0,*
48W000000ERRO-2N,19,0.0,*
48W000000ERRO-2N,20,0.0,*
48W000000ERRO-2N,21,0.0,*
48W000000ERRO-2N,22,0.0,*
48W000000ERRO-2N,23,0.0,*
48W000000ERRO-2N,24,0.0,*
