Year      Month     Day      Hour      X(m)      Y(m)      Z(m)      O3        NO        NO2       H2O2      N2O5      HNO3      HONO      SO2       Sulphate  CO        C2H6      HCHO      CH3CHO    C2H4      PAN       nC4H10    CH3COC2H5 C3H6      oXylene   isoprene  PM2.5     PM10      
2020  5  6 12  374628.312  149794.703      10.000   0.0000000E+00   0.7981852E-12   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  131794.703      10.000   0.1476570E-01   0.3136558E+00   0.6301752E-03   0.2262228E-07   0.2720591E-13   0.6244406E-05   0.2461652E-03   0.1439568E-01   0.1567088E-05   0.2342190E-01   0.2494799E-02   0.1959900E-02   0.2190807E-02   0.4347904E-02   0.1364652E-07   0.3143863E-01   0.1365616E-03   0.6900776E-02   0.1654545E-01   0.0000000E+00   0.1597228E-04   0.1585535E-04
2020  5  6 12  376628.312  133794.703      10.000   0.5625730E-01   0.1626826E+01   0.2555810E-01   0.0000000E+00   0.1192487E-10   0.3754804E-07   0.5416647E-03   0.7535480E-01   0.1341486E-05   0.1232218E+00   0.1314626E-01   0.1052904E-01   0.1146715E-01   0.2293735E-01   0.1179109E-07   0.1646975E+00   0.7019845E-03   0.3629703E-01   0.8640540E-01   0.0000000E+00   0.6792466E-04   0.6938041E-04
2020  5  6 12  376628.312  135794.703      10.000   0.1511597E+00   0.9001960E+01   0.3008121E+00   0.9243974E-06   0.8200125E-09   0.2312449E-03   0.7391311E-02   0.4216821E+00   0.3097284E-04   0.6874849E+00   0.7329134E-01   0.5824042E-01   0.6421277E-01   0.1277951E+00   0.6851623E-06   0.9212288E+00   0.3978177E-02   0.2025661E+00   0.4841617E+00   0.0000000E+00   0.4294201E-03   0.4255189E-03
2020  5  6 12  376628.312  137794.703      10.000   0.2897340E+00   0.1040267E+03   0.5266982E+01   0.1065745E-05   0.3113776E-07   0.3284729E-04   0.1324131E-01   0.4923076E+01   0.3202780E-05   0.8019422E+01   0.8566098E+00   0.6920087E+00   0.7472919E+00   0.1494454E+01   0.1661274E-06   0.1075736E+02   0.4555163E-01   0.2369938E+01   0.5653608E+01   0.0000000E+00   0.4474495E-02   0.4647425E-02
2020  5  6 12  376628.312  139794.703      10.000   0.3056209E+00   0.7031805E+03   0.3648018E+02   0.4218888E-04   0.2649706E-06   0.6779606E-02   0.3236834E+00   0.3330631E+02   0.5822134E-03   0.5430590E+02   0.5797091E+01   0.4659849E+01   0.5060930E+01   0.1011293E+02   0.3025651E-04   0.7277824E+02   0.3095921E+00   0.1602953E+02   0.3823649E+02   0.0000000E+00   0.3071148E-01   0.3136404E-01
2020  5  6 12  376628.312  141794.703      10.000   0.2980099E+00   0.6642638E+03   0.3448454E+02   0.4347612E-04   0.2527315E-06   0.6943880E-02   0.3091285E+00   0.3149266E+02   0.5918848E-03   0.5129771E+02   0.5476258E+01   0.4399882E+01   0.4783523E+01   0.9552190E+01   0.2962649E-04   0.6880816E+02   0.2928366E+00   0.1514905E+02   0.3616944E+02   0.0000000E+00   0.2987336E-01   0.3048475E-01
2020  5  6 12  376628.312  143794.703      10.000   0.2860311E+00   0.1181678E+03   0.5867338E+01   0.1335575E-04   0.4159741E-07   0.2286809E-02   0.7517753E-01   0.5620464E+01   0.2039518E-03   0.9113449E+01   0.9727966E+00   0.7774356E+00   0.8526173E+00   0.1695789E+01   0.8436940E-05   0.1227374E+02   0.5251801E-01   0.2696212E+01   0.6467681E+01   0.0000000E+00   0.6246667E-02   0.6305363E-02
2020  5  6 12  376628.312  145794.703      10.000   0.7182819E-01   0.4444593E+00   0.1316777E-01   0.4348902E-06   0.2509515E-10   0.1062944E-03   0.1441098E-02   0.2108490E-01   0.1191689E-04   0.3381594E-01   0.3608504E-02   0.2852102E-02   0.3198953E-02   0.6277610E-02   0.2351424E-06   0.4598427E-01   0.2024143E-03   0.1003657E-01   0.2436169E-01   0.0000000E+00   0.3504395E-04   0.3351845E-04
2020  5  6 12  376628.312  147794.703      10.000   0.4688069E-02   0.1307721E+00   0.2611818E-02   0.2527916E-08   0.5107557E-11   0.1157208E-05   0.5647325E-04   0.5995530E-02   0.2662597E-06   0.9877949E-02   0.1054274E-02   0.8575999E-03   0.9129662E-03   0.1842849E-02   0.3162416E-08   0.1311530E-01   0.5502504E-04   0.2900622E-02   0.6845680E-02   0.0000000E+00   0.4557031E-05   0.4619552E-05
2020  5  6 12  376628.312  149794.703      10.000   0.1104751E-02   0.2915049E-01   0.5365274E-04   0.1891812E-09   0.0000000E+00   0.1092696E-06   0.7735062E-05   0.1363166E-02   0.3049182E-07   0.2191784E-02   0.2341281E-03   0.1865912E-03   0.2058594E-03   0.4078006E-03   0.3595915E-09   0.2974392E-02   0.1269678E-04   0.6514933E-03   0.1574160E-02   0.0000000E+00   0.1868853E-05   0.1903950E-05
2020  5  6 12  378628.312  131794.703      10.000   0.8701100E-03   0.4361210E-02   0.0000000E+00   0.6316336E-09   0.0000000E+00   0.1337351E-06   0.4510850E-05   0.1968431E-03   0.1723713E-06   0.3182941E-03   0.3382207E-04   0.2578156E-04   0.2995227E-04   0.5885327E-04   0.1862792E-09   0.4294414E-03   0.1909100E-05   0.9374976E-04   0.2268916E-03   0.0000000E+00   0.2660652E-06   0.2620502E-06
2020  5  6 12  378628.312  133794.703      10.000   0.8431996E-01   0.2130054E+01   0.4473996E-01   0.3376323E-07   0.3915595E-10   0.1341756E-04   0.1022896E-02   0.9874994E-01   0.3334079E-05   0.1613186E+00   0.1721548E-01   0.1381901E-01   0.1501657E-01   0.3003665E-01   0.5619963E-07   0.2158163E+00   0.9186343E-03   0.4756030E-01   0.1132785E+00   0.0000000E+00   0.8904723E-04   0.9111452E-04
2020  5  6 12  378628.312  135794.703      10.000   0.1493154E+00   0.1007479E+02   0.2544652E+00   0.1343312E-05   0.4735511E-09   0.3245450E-03   0.9598738E-02   0.4707911E+00   0.4391007E-04   0.7679736E+00   0.8180662E-01   0.6454556E-01   0.7177735E-01   0.1426157E+00   0.9509100E-06   0.1028456E+01   0.4470261E-02   0.2259940E+00   0.5404653E+00   0.0000000E+00   0.4934271E-03   0.4859011E-03
2020  5  6 12  378628.312  137794.703      10.000   0.2795170E+00   0.4562007E+02   0.2228241E+01   0.1255073E-06   0.1223457E-07   0.2336551E-05   0.1798740E-02   0.2155886E+01   0.2402991E-06   0.3511510E+01   0.3751359E+00   0.3032809E+00   0.3271040E+00   0.6544986E+00   0.1033697E-07   0.4710861E+01   0.1990400E-01   0.1038017E+01   0.2475925E+01   0.0000000E+00   0.1945277E-02   0.2028014E-02
2020  5  6 12  378628.312  139794.703      10.000   0.3083433E+00   0.7009937E+03   0.3635571E+02   0.5592376E-04   0.2718344E-06   0.9583333E-02   0.3973274E+00   0.3321106E+02   0.8173946E-03   0.5414947E+02   0.5779303E+01   0.4637593E+01   0.5047758E+01   0.1008125E+02   0.4144210E-04   0.7256790E+02   0.3092712E+00   0.1597956E+02   0.3812822E+02   0.0000000E+00   0.3120202E-01   0.3171692E-01
2020  5  6 12  378628.312  141794.703      10.000   0.3012581E+00   0.5115921E+03   0.2645962E+02   0.4474283E-04   0.1971609E-06   0.7638299E-02   0.2985576E+00   0.2424728E+02   0.6500699E-03   0.3951627E+02   0.4217419E+01   0.3381849E+01   0.3684759E+01   0.7356279E+01   0.3102672E-04   0.5297876E+02   0.2258909E+00   0.1166334E+02   0.2784291E+02   0.0000000E+00   0.2315646E-01   0.2350971E-01
2020  5  6 12  378628.312  143794.703      10.000   0.2735543E+00   0.8664657E+02   0.4194780E+01   0.1133285E-04   0.2825735E-07   0.2102351E-02   0.7088444E-01   0.4110411E+01   0.1868203E-03   0.6681022E+01   0.7128533E+00   0.5688640E+00   0.6243907E+00   0.1242864E+01   0.7665801E-05   0.8977987E+01   0.3849009E-01   0.1973447E+01   0.4725359E+01   0.0000000E+00   0.4389612E-02   0.4398487E-02
2020  5  6 12  378628.312  145794.703      10.000   0.5017777E-01   0.3502208E+00   0.9779903E-02   0.1437470E-06   0.4838673E-11   0.4728643E-04   0.7037016E-03   0.1655017E-01   0.5628934E-05   0.2669838E-01   0.2848599E-02   0.2258602E-02   0.2511009E-02   0.4960775E-02   0.9399975E-07   0.3611929E-01   0.1567512E-03   0.7907687E-02   0.1907934E-01   0.0000000E+00   0.2182596E-04   0.2166237E-04
2020  5  6 12  378628.312  147794.703      10.000   0.8768611E-02   0.1811102E+00   0.2575775E-02   0.3319230E-10   0.1415591E-10   0.1052481E-05   0.7405826E-04   0.8333126E-02   0.3845303E-06   0.1363719E-01   0.1456255E-02   0.1176994E-02   0.1265622E-02   0.2542064E-02   0.2838374E-08   0.1821547E-01   0.7681122E-04   0.4020543E-02   0.9554302E-02   0.0000000E+00   0.7316353E-05   0.7509187E-05
2020  5  6 12  378628.312  149794.703      10.000   0.3624649E-04   0.2036531E-02   0.0000000E+00   0.8618947E-12   0.5551846E-29   0.2130313E-08   0.2183604E-06   0.9630653E-04   0.9439311E-09   0.1541930E-03   0.1646507E-04   0.1300739E-04   0.1451825E-04   0.2866149E-04   0.6566649E-11   0.2100407E-03   0.8987351E-06   0.4591215E-04   0.1114165E-03   0.0000000E+00   0.1437180E-06   0.1476278E-06
2020  5  6 12  380628.312  131794.703      10.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  380628.312  133794.703      10.000   0.5814512E-01   0.1232821E+01   0.5138570E-02   0.8377831E-10   0.1105881E-11   0.3023429E-06   0.3780352E-03   0.5662378E-01   0.1995300E-05   0.9252696E-01   0.9862143E-02   0.7837653E-02   0.8631167E-02   0.1719957E-01   0.1512962E-08   0.1237297E+00   0.5346487E-03   0.2722673E-01   0.6494768E-01   0.0000000E+00   0.5411896E-04   0.5418670E-04
2020  5  6 12  380628.312  135794.703      10.000   0.1019927E+00   0.4108589E+00   0.9443263E-02   0.1088149E-05   0.1532304E-10   0.2684433E-03   0.7591844E-02   0.1917253E-01   0.4362035E-04   0.3128102E-01   0.3330900E-02   0.2619349E-02   0.2924720E-02   0.5806262E-02   0.6764598E-06   0.4188146E-01   0.1826821E-03   0.9199842E-02   0.2200888E-01   0.0000000E+00   0.4982340E-04   0.3094865E-04
2020  5  6 12  380628.312  137794.703      10.000   0.2933468E+00   0.1493695E+03   0.7547236E+01   0.2041138E-05   0.4576894E-07   0.4783276E-04   0.2161698E-01   0.7070021E+01   0.4338603E-05   0.1152057E+02   0.1230476E+01   0.9932514E+00   0.1073197E+01   0.2146769E+01   0.4015189E-06   0.1544904E+02   0.6539010E-01   0.3403917E+01   0.8118276E+01   0.0000000E+00   0.6413830E-02   0.6642489E-02
2020  5  6 12  380628.312  139794.703      10.000   0.3083310E+00   0.5981652E+03   0.3095882E+02   0.6656112E-04   0.2354528E-06   0.1238446E-01   0.4205458E+00   0.2834509E+02   0.1052484E-02   0.4622171E+02   0.4931622E+01   0.3946733E+01   0.4310407E+01   0.8601807E+01   0.4969192E-04   0.6193348E+02   0.2647761E+00   0.1363353E+02   0.3254094E+02   0.0000000E+00   0.2721350E-01   0.2749549E-01
2020  5  6 12  380628.312  141794.703      10.000   0.3037100E+00   0.4471426E+03   0.2308473E+02   0.4556858E-04   0.1688961E-06   0.8196925E-02   0.2812997E+00   0.2119203E+02   0.6983126E-03   0.3454241E+02   0.3686001E+01   0.2952066E+01   0.3221418E+01   0.6429128E+01   0.3119438E-04   0.4630293E+02   0.1977294E+00   0.1019243E+02   0.2433330E+02   0.0000000E+00   0.2044055E-01   0.2070384E-01
2020  5  6 12  380628.312  143794.703      10.000   0.2422023E+00   0.4343779E+02   0.1967169E+01   0.6368155E-05   0.9030851E-08   0.1385146E-02   0.3970574E-01   0.2055980E+01   0.1289731E-03   0.3343863E+01   0.3566808E+00   0.2842129E+00   0.3126438E+00   0.6218439E+00   0.4659898E-05   0.4490770E+01   0.1933761E-01   0.9869464E+00   0.2362874E+01   0.0000000E+00   0.2188450E-02   0.2180124E-02
2020  5  6 12  380628.312  145794.703      10.000   0.1892250E-01   0.3491966E-02   0.0000000E+00   0.8221141E-08   0.0000000E+00   0.7801881E-05   0.5837710E-04   0.1644469E-03   0.1009857E-05   0.2628642E-03   0.2792677E-04   0.2111785E-04   0.2502092E-04   0.4851498E-04   0.9467577E-08   0.3583480E-03   0.1627644E-05   0.7769930E-04   0.1902708E-03   0.0000000E+00   0.3262688E-06   0.3073417E-06
2020  5  6 12  380628.312  147794.703      10.000   0.1371275E-01   0.3898134E+00   0.4875713E-02   0.1763054E-07   0.5278698E-11   0.2651972E-05   0.2221591E-03   0.1814111E-01   0.7151288E-06   0.2940391E-01   0.3138121E-02   0.2501722E-02   0.2751294E-02   0.5469610E-02   0.1336126E-07   0.3961237E-01   0.1697712E-03   0.8697593E-02   0.2087851E-01   0.0000000E+00   0.2069729E-04   0.2096055E-04
2020  5  6 12  380628.312  149794.703      10.000   0.3541344E-02   0.8365392E-01   0.1204012E-02   0.2456411E-08   0.5868189E-12   0.8399764E-06   0.3622654E-04   0.3898395E-02   0.1150164E-06   0.6289976E-02   0.6719034E-03   0.5378993E-03   0.5898354E-03   0.1170784E-02   0.2901148E-08   0.8509364E-02   0.3633054E-04   0.1866489E-02   0.4494902E-02   0.0000000E+00   0.4926113E-05   0.5001217E-05
2020  5  6 12  382628.312  131794.703      10.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  382628.312  133794.703      10.000   0.1274716E+00   0.4818794E+01   0.1281741E+00   0.5026205E-06   0.2324191E-09   0.1199672E-03   0.4117855E-02   0.2248438E+00   0.1686419E-04   0.3669006E+00   0.3910718E-01   0.3103226E-01   0.3424679E-01   0.6819410E-01   0.3705169E-06   0.4912423E+00   0.2120877E-02   0.1080441E+00   0.2580703E+00   0.0000000E+00   0.2272785E-03   0.2262404E-03
2020  5  6 12  382628.312  135794.703      10.000   0.1981642E+00   0.1998224E+02   0.8212702E+00   0.1355223E-05   0.2586304E-08   0.3406927E-03   0.1032810E-01   0.9377651E+00   0.4630401E-04   0.1529843E+01   0.1630929E+00   0.1297364E+00   0.1428945E+00   0.2843896E+00   0.9825696E-06   0.2048817E+01   0.8865837E-02   0.4505725E+00   0.1076354E+01   0.0000000E+00   0.9153619E-03   0.9272497E-03
2020  5  6 12  382628.312  137794.703      10.000   0.2956727E+00   0.1209507E+03   0.6052145E+01   0.5804282E-05   0.4180601E-07   0.6240825E-03   0.4174421E-01   0.5723699E+01   0.5812959E-04   0.9328966E+01   0.9959864E+00   0.8009210E+00   0.8691558E+00   0.1737517E+01   0.2748657E-05   0.1250676E+02   0.5307183E-01   0.2754821E+01   0.6572177E+01   0.0000000E+00   0.5337925E-02   0.5476562E-02
2020  5  6 12  382628.312  139794.703      10.000   0.3065536E+00   0.3979836E+03   0.2048222E+02   0.6111889E-04   0.1570070E-06   0.1188687E-01   0.3381998E+00   0.1886104E+02   0.1011961E-02   0.3076378E+02   0.3280900E+01   0.2615833E+01   0.2870094E+01   0.5721953E+01   0.4277239E-04   0.4120945E+02   0.1768834E+00   0.9067927E+01   0.2165177E+02   0.0000000E+00   0.1856420E-01   0.1863210E-01
2020  5  6 12  382628.312  141794.703      10.000   0.3050029E+00   0.4427686E+03   0.2286664E+02   0.4329066E-04   0.1644889E-06   0.7774076E-02   0.2533480E+00   0.2098240E+02   0.6641394E-03   0.3420271E+02   0.3649867E+01   0.2924152E+01   0.3189483E+01   0.6366216E+01   0.2836512E-04   0.4584541E+02   0.1957112E+00   0.1009235E+02   0.2409187E+02   0.0000000E+00   0.2022844E-01   0.2053346E-01
2020  5  6 12  382628.312  143794.703      10.000   0.2872608E+00   0.1805367E+03   0.9171717E+01   0.7234910E-05   0.5468915E-07   0.1221039E-02   0.5262449E-01   0.8548044E+01   0.1127722E-03   0.1392791E+02   0.1487135E+01   0.1197342E+01   0.1298396E+01   0.2594215E+01   0.4459363E-05   0.1867765E+02   0.7938918E-01   0.4113393E+01   0.9815787E+01   0.0000000E+00   0.8017701E-02   0.8233589E-02
2020  5  6 12  382628.312  145794.703      10.000   0.4186726E-01   0.2863515E+01   0.1182777E+00   0.1720174E-07   0.3296515E-09   0.5406176E-05   0.2688491E-03   0.1349784E+00   0.7638461E-06   0.2194078E+00   0.2344162E-01   0.1893940E-01   0.2047230E-01   0.4088780E-01   0.1952217E-07   0.2948798E+00   0.1249447E-02   0.6491465E-01   0.1551383E+00   0.0000000E+00   0.1311367E-03   0.1360841E-03
2020  5  6 12  382628.312  147794.703      10.000   0.1863162E-01   0.3263507E+00   0.2307032E-03   0.9342691E-08   0.5340134E-13   0.4106701E-05   0.1839704E-03   0.1502759E-01   0.1024825E-05   0.2425115E-01   0.2587621E-02   0.2049302E-02   0.2276166E-02   0.4507344E-02   0.1203881E-07   0.3279736E-01   0.1412993E-03   0.7185507E-02   0.1732731E-01   0.0000000E+00   0.1926259E-04   0.1956065E-04
2020  5  6 12  382628.312  149794.703      10.000   0.2281247E-01   0.6919495E+00   0.1075201E-01   0.1425229E-07   0.1752352E-11   0.4465874E-05   0.2181543E-03   0.3232728E-01   0.7052011E-06   0.5234601E-01   0.5590622E-02   0.4483291E-02   0.4897822E-02   0.9745634E-02   0.1664388E-07   0.7058997E-01   0.3008068E-03   0.1550692E-01   0.3721904E-01   0.0000000E+00   0.3652295E-04   0.3745318E-04
2020  5  6 12  364628.312  131794.703      30.000   0.1426894E-01   0.3244058E+00   0.2256082E-02   0.1017975E-07   0.6708715E-13   0.3632622E-05   0.1999588E-03   0.1493704E-01   0.8224390E-06   0.2436824E-01   0.2598675E-02   0.2069853E-02   0.2272279E-02   0.4532220E-02   0.1121779E-07   0.3263634E-01   0.1399686E-03   0.7182057E-02   0.1714590E-01   0.0000000E+00   0.1439308E-04   0.1447807E-04
2020  5  6 12  364628.312  133794.703      30.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1940255E-12   0.0000000E+00
2020  5  6 12  364628.312  135794.703      30.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  137794.703      30.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  139794.703      30.000   0.1966305E+00   0.3482579E+02   0.1638303E+01   0.4386461E-06   0.8308474E-08   0.3414625E-04   0.3813530E-02   0.1644403E+01   0.3390117E-05   0.2679329E+01   0.2861534E+00   0.2308801E+00   0.2496622E+00   0.4992221E+00   0.1869057E-06   0.3593192E+01   0.1522817E-01   0.7915824E+00   0.1888263E+01   0.0000000E+00   0.1493742E-02   0.1548422E-02
2020  5  6 12  364628.312  141794.703      30.000   0.2582105E+00   0.7183250E+02   0.3519898E+01   0.3021059E-05   0.2282548E-07   0.3860401E-03   0.1960530E-01   0.3394853E+01   0.3418414E-04   0.5535870E+01   0.5910255E+00   0.4756007E+00   0.5156900E+00   0.1031105E+01   0.1680447E-05   0.7418403E+01   0.3149180E-01   0.1634310E+01   0.3897231E+01   0.0000000E+00   0.3076133E-02   0.3167595E-02
2020  5  6 12  364628.312  143794.703      30.000   0.1895786E+00   0.1815412E+02   0.7466285E+00   0.9509504E-06   0.3203415E-08   0.1423386E-03   0.6877647E-02   0.8548975E+00   0.1396408E-04   0.1392368E+01   0.1486359E+00   0.1193244E+00   0.1298177E+00   0.2592627E+00   0.6101049E-06   0.1867835E+01   0.7943306E-02   0.4112219E+00   0.9819341E+00   0.0000000E+00   0.8131290E-03   0.8328006E-03
2020  5  6 12  364628.312  145794.703      30.000   0.6632691E-01   0.1140075E+01   0.9404025E-02   0.0000000E+00   0.0000000E+00   0.6787257E-05   0.6663124E-03   0.5273697E-01   0.2168999E-05   0.8579982E-01   0.9157946E-02   0.7336213E-02   0.8008311E-02   0.1597077E-01   0.3317059E-07   0.1152065E+00   0.4916728E-03   0.2534590E-01   0.6059926E-01   0.0000000E+00   0.5273583E-04   0.5373245E-04
2020  5  6 12  364628.312  147794.703      30.000   0.3557208E-01   0.3363089E+00   0.5689736E-03   0.0000000E+00   0.5879916E-11   0.2997347E-05   0.2117527E-03   0.1524465E-01   0.1598828E-05   0.2481910E-01   0.2646368E-02   0.2103436E-02   0.2320456E-02   0.4613514E-02   0.5680299E-08   0.3329933E-01   0.1440847E-03   0.7317422E-02   0.1751184E-01   0.0000000E+00   0.1537316E-04   0.1556909E-04
2020  5  6 12  364628.312  149794.703      30.000   0.3031847E-01   0.5995654E+00   0.6631690E-02   0.1514153E-07   0.1559839E-11   0.6259112E-05   0.3262328E-03   0.2762659E-01   0.1903744E-05   0.4501965E-01   0.4800314E-02   0.3814170E-02   0.4201745E-02   0.8370330E-02   0.1727870E-07   0.6035306E-01   0.2594788E-03   0.1327200E-01   0.3172731E-01   0.0000000E+00   0.2658463E-04   0.2690000E-04
2020  5  6 12  366628.312  131794.703      30.000   0.5219824E-03   0.1186732E-01   0.8253134E-04   0.3723927E-09   0.2454350E-14   0.1328875E-06   0.7314836E-05   0.5464224E-03   0.3008622E-07   0.8914317E-03   0.9506399E-04   0.7571877E-04   0.8312384E-04   0.1657964E-03   0.4103658E-09   0.1193893E-02   0.5120290E-05   0.2627319E-03   0.6272263E-03   0.0000000E+00   0.5265236E-06   0.5296326E-06
2020  5  6 12  366628.312  133794.703      30.000   0.1915246E+00   0.2479276E+02   0.1122316E+01   0.8541939E-06   0.5371116E-08   0.1187742E-03   0.6114274E-02   0.1169273E+01   0.1135744E-04   0.1905955E+01   0.2034975E+00   0.1637906E+00   0.1775873E+00   0.3550106E+00   0.5113988E-06   0.2554996E+01   0.1084605E-01   0.5628107E+00   0.1342509E+01   0.0000000E+00   0.1069593E-02   0.1102264E-02
