BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",*****.1,outputDUKESToBMRSEIC,outputDUKESToBMRSID,******,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
BMRS,Production unit,48WSTN000LITT-DA,,,LITT-D,Fossil Oil,1/01/2013 0:00,1370.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,BROUD,1.0,48WSTN0000BROUD,15,48WSTN0000BROUDP,Consumption Unit,Scunthorpe,****,EICUnit,ESO W Type Codes - BMUs,BARKB2,BARKB,48W000000BARKB2,48W000000BARKB2F,Generation Unit,Barking Power BARKB2,*****,DUKES,SSE,Allt-na-Lairige,Hydro,Hydro,6.0,1956,Scotland,*****,48WSTN00000LAIGM,LAIG,******,99,-8,1,-2,90,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000GRAINU,,GRAIN,GRAIN,Fossil Gas,1/10/2015 0:00,1365.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Grain CHP *,-3.0,***,EICStation,ESO W Type Codes - Stations,BRYBW,1.0,48WSTN0000BRYBW,15,48WSTN0000BRYBW4,Production Unit,Berry Burn Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,BLLA-1,BLLA,48W000000BLLA-1,48W000000BLLA-1K,Generation Unit,Blacklaw BLLA-1,*****,DUKES,Statkraft,Alltwalis,Wind (onshore),Wind (onshore),23.0,2009,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000WYLFC,,WYLF,WYLF,Nuclear,1/01/2013 0:00,1340.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,BRYP,1.0,48WSTN00000BRYP,15,48WSTN00000BRYPC,Production Unit,Barry,****,EICUnit,ESO W Type Codes - BMUs,BNAKW-1,BNAKW,48W00000BNAKW-1,48W00000BNAKW-1G,Generation Unit,Ben Aketil BNAKW-1,*****,DUKES,RES Group,Altahullion,Wind (onshore),Wind (onshore),26.0,2003,Northern Ireland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000WBURB5,,WBURB,WBURB,Fossil Gas,1/01/2013 0:00,1315.0,*,powerplant,None,350.44,341.7,212.31,0.0,0.786,0.0,0.0,0.0,2.19,2.716,63.232,211.442,433.98,343.26200000000006,546.2819999999999,862.28,958.526,1042.8799999999999,1181.12,1204.04,1206.214,1211.54,1201.91,1090.92,1194.002,1241.244,1269.476,1280.004,1136.64,1250.9999999999998,1276.3220000000001,1286.58,1277.87,1239.612,1211.198,1264.66,1284.404,1132.022,815.9279999999999,401.02,483.602,527.428,822.74,854.12,851.122,844.556,834.862,614.312,**,West Burton CCGT,-4.0,***,EICStation,ESO W Type Codes - Stations,BURBW,1.0,48WSTN0000BURBW,15,48WSTN0000BURBWH,Production Unit,Burbo Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,BOWLW-1,BOWLW,48W00000BOWLW-1,48W00000BOWLW-1K,Generation Unit,Barrow Offshore Wind Farm BOWLW-1,*****,DUKES,RES Group,Altahullion Extension,Wind (onshore),Wind (onshore),11.7,2007,Northern Ireland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000SEAB5,,SEAB,SEAB,Fossil Gas,1/01/2013 0:00,1258.0,*,powerplant,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458,230.6,421.6,474.8,481.4,720.6,770.2,768.2,819.514,676.6,980.9399999999999,1007.44,995.5,986.02,891.5799999999999,846.4,981.0999999999999,944.34,1056.46,1066.72,1051.42,1032.66,1053.04,1121.94,1017.66,825.54,820.06,1033.16,1072.9,576.8779999999999,0.0,0.0,0.0,0.0,0.0,**,Seabank,999.0,***,EICStation,ESO W Type Codes - Stations,CABEU,9.0,48WSTN0000CABEU,15,48WSTN0000CABEUM,Production Unit,Beauly Cascade,****,EICUnit,ESO W Type Codes - BMUs,BOYNW-1,BOYNW,48W00000BOYNW-1,48W00000BOYNW-1Z,Generation Unit,Boyndie Wind Farm BOYNW-1,*****,DUKES,WPO,Altaveedan,Wind (onshore),Wind (onshore),18.0,2016,Northern Ireland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W100000HUMR-1N,T_HUMR-1,HUMR-1,HUMR-1,Generation,29/04/2003 0:00,1240.0,*,generator,48WSTN00000HUMR2,300.204,313.534,314.982,300.466,300.036,300.11,300.17,300.132,300.062,300.138,300.24,300.188,314.822,315.06,315.002,314.862,314.94,315.05,314.71,314.992,314.92,315.052,307.428,307.264,307.43,307.31,307.24,307.294,307.32,307.338,307.308,307.36,310.15,310.098,309.966,310.23,312.04,312.144,320.79,342.508,356.1,376.8,466.014,679.96,518.64,430.14,471.14,431.28,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,CACLU,6.0,48WSTN0000CACLU,15,48WSTN0000CACLUY,Production Unit,Clunie Cascade,****,EICUnit,ESO W Type Codes - BMUs,BPGRD-1,BPGRD,48W00000BPGRD-1,48W00000BPGRD-17,Load,BP Grangemouth BPGRD-1,*****,DUKES,Ecotricity,Alveston,Wind (onshore),Wind (onshore),6.9,2017,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000HUMR2,,,HUMR,Generation,29/04/2003 0:00,1240.0,*,powerplant,None,300.204,313.534,314.982,300.466,300.036,300.11,300.17,300.132,300.062,300.138,300.24,300.188,314.822,315.06,315.002,314.862,314.94,315.05,314.71,314.992,314.92,315.052,307.428,307.264,307.43,307.31,307.24,307.294,307.32,307.338,307.308,307.36,310.15,310.098,309.966,310.23,312.04,312.144,320.79,342.508,356.1,376.8,466.014,679.96,518.64,430.14,471.14,431.28,**,VPI Immingham *,999.0,***,EICStation,ESO W Type Codes - Stations,CACON,8.0,48WSTN0000CACON,15,48WSTN0000CACON2,Production Unit,Conon Cascade,****,EICUnit,ESO W Type Codes - BMUs,BPGRD-2,BPGRD,48W00000BPGRD-2,48W00000BPGRD-25,Load,BP Grangemouth BPGRD-2,*****,DUKES,RWE Npower,An Suidhe,Wind (onshore),Wind (onshore),19.3,2005,Scotland,*****,48WSTN0000ANSUWY,ANSUW,******,2,-3,1,-5,-5,1,2021,11,14,48,0
BMRS,Production unit,48WSTN0000HEYM2N,,HEYM2,HEYM2,Nuclear,1/01/2013 0:00,1230.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Heysham 2,-3.0,***,EICStation,ESO W Type Codes - Stations,CAGAR,3.0,48WSTN0000CAGAR,15,48WSTN0000CAGARK,Production Unit,Garry Cascade,****,EICUnit,ESO W Type Codes - BMUs,BRBEO-1,BRBEO,48W00000BRBEO-1,48W00000BRBEO-17,Generation Unit,Burbo Extension BRBEO-1,*****,DUKES,Statkraft,Andershaw,Wind (onshore),Wind (onshore),35.0,2017,Scotland,*****,48WSTN0000ASHWWA,ASHWW,******,0,-4,0,-5,-9,1,2021,11,14,48,0
BMRS,Production unit,48WSTN0000HOWAOA,,HOWAO,HOWAO,Wind Offshore,21/01/2019 0:00,1218.0,*,powerplant,None,394.746,440.024,480.562,498.632,555.78,606.946,572.038,501.81600000000003,480.218,494.632,493.96799999999996,522.3299999999999,541.882,559.196,569.576,584.836,586.192,627.428,624.846,570.296,511.98,456.884,443.788,401.184,360.644,325.182,260.418,202.926,158.84199999999998,125.768,120.17,128.166,133.562,124.742,107.116,88.20599999999999,82.93599999999999,93.124,95.562,88.916,85.36,78.99600000000001,95.598,93.422,78.74199999999999,71.878,75.048,85.56800000000001,**,Hornsea 1,999.0,***,EICStation,ESO W Type Codes - Stations,CAIRB,1.0,48WSTN0000CAIRB,15,48WSTN0000CAIRBU,Production Unit,Cairn Uish II W/F,****,EICUnit,ESO W Type Codes - BMUs,BRDUW-1,BRDUW,48W00000BRDUW-1,48W00000BRDUW-1V,Generation Unit,Braes of Doune BRDUW-1,*****,DUKES,Anesco,Anglesey ,Solar,Solar,14.92608,2014,Wales,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000SCCLO,,,SCCL,Generation,1/01/2000 0:00,1200.0,*,powerplant,None,330.7,341.5,340.3,298.2,299.8,300.1,321.2,300.7,300.6,300.6,300.5,300.6,300.6,300.6,300.6,300.6,300.6,300.7,362.5,363.1,301.7,301.7,301.7,361.4,370.2,369.5,349.6,454.1,492.8,508.09999999999997,602.4000000000001,676.7,751.0,794.4000000000001,715.3,840.3,869.5,936.3,868.0000000000001,770.6,488.4,364.8,370.3,370.2,370.2,370.1,311.6,300.6,**,Saltend *,999.0,***,EICStation,ESO W Type Codes - Stations,CAIRW,1.0,48WSTN0000CAIRW,15,48WSTN0000CAIRWP,Production Unit,Cairn Uish Wind,****,EICUnit,ESO W Type Codes - BMUs,BRGG-1,BRGG,48W000000BRGG-1,48W000000BRGG-1M,Generation Unit,Brigg BRGG-1,*****,DUKES,WPO,AOE,Wind (onshore),Wind (onshore),11.5,2014,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000MOWEO5,,MOWEO,MOWEO,Wind Offshore,17/03/2021 0:00,1200.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,CAKIL,5.0,48WSTN0000CAKIL,15,48WSTN0000CAKILT,Production Unit,Killin Cascade,****,EICUnit,ESO W Type Codes - BMUs,BROUD-1,BROUD,48W00000BROUD-1,48W00000BROUD-14,Load,Scunthorpe BROUD-1,*****,DUKES,Octopus Investments,Apse New Barn,Solar,Solar,3.06581,2013,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000SIZBP,,SIZB,SIZB,Nuclear,1/01/2013 0:00,1198.0,*,powerplant,None,1197.58,1196.1999999999998,1190.8400000000001,1198.0,1197.52,1197.46,1196.6799999999998,1197.04,1196.94,1196.74,1197.26,1196.94,1197.58,1197.46,1197.3,1197.44,1197.48,1196.94,1197.1,1196.6,1197.04,1195.9,1196.62,1196.26,1195.92,1196.6599999999999,1196.8600000000001,1196.62,1197.1799999999998,1196.56,1196.46,1196.94,1196.3200000000002,1197.24,1196.0,1197.02,1197.06,1196.8200000000002,1196.6399999999999,1196.06,1196.8400000000001,1197.1799999999998,1196.98,1197.04,1196.82,1196.1399999999999,1195.62,1196.32,**,Sizewell B,999.0,***,EICStation,ESO W Type Codes - Stations,CAMOR,6.0,48WSTN0000CAMOR,15,48WSTN0000CAMORS,Production Unit,Moriston Cascade,****,EICUnit,ESO W Type Codes - BMUs,BRYBW-1,BRYBW,48W00000BRYBW-1,48W00000BRYBW-10,Generation Unit,Berry Burn Wind Farm BRYBW-1,*****,DUKES,Viridor Waste Management,Ardley EfW,Waste (municipal solid waste),Conventional Steam,26.0,2014,South East,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000TORNX,,TORN,TORN,Nuclear,1/01/2013 0:00,1185.0,*,powerplant,None,635.424,635.152,634.84,635.192,635.04,635.032,633.744,635.16,634.448,634.28,634.416,636.464,638.024,636.736,638.112,638.512,637.504,637.784,637.752,637.656,638.288,637.96,637.536,637.4,637.744,638.264,638.432,638.816,638.056,637.328,638.784,637.504,637.592,638.896,638.472,638.944,638.712,639.12,639.704,638.376,639.312,638.648,635.784,635.696,635.08,635.248,634.672,634.92,**,Torness,-4.0,***,EICStation,ESO W Type Codes - Stations,CARR,2.0,48WSTN00000CARR,15,48WSTN00000CARRI,Production Unit,Carrington P/S,****,EICUnit,ESO W Type Codes - BMUs,BRYP-1,BRYP,48W000000BRYP-1,48W000000BRYP-17,Generation Unit,Barry BRYP-1,*****,DUKES,Venitent Energy Services,Ardrossan,Wind (onshore),Wind (onshore),30.0,2004,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000PEHE-15,T_PEHE-1,PEHE-1,PEHE-1,Fossil Gas,9/02/2016 0:00,1180.0,*,generator,48WSTN00000PEHEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.758,36.5,76.46,94.68,95.78,96.34,96.3,96.4,114.448,124.418,182.312,185.91,186.728,213.31,348.016,351.788,353.51,272.802,239.484,237.42,217.626,**,None,999.0,***,EICStation,ESO W Type Codes - Stations,CASKD,1.0,48WSTN0000CASKD,15,48WSTN0000CASKD7,Production Unit,Castner Kellner,****,EICUnit,ESO W Type Codes - BMUs,BURBW-1,BURBW,48W00000BURBW-1,48W00000BURBW-1L,Generation Unit,Burbo Wind Farm BURBW-1,*****,DUKES,Scottish Power,Arecleoch,Wind (onshore),Wind (onshore),120.0,2010,Scotland,*****,48WSTN0000ARCHW6,ARCHW,******,0,-4,-5,-2,-11,1,2021,11,14,48,0
BMRS,Production unit,48W000000PEHE-15,T_PEHE-1,PEHE-1,PEHE-1,Fossil Gas,17/06/2021 0:00,1180.0,*,generator,48WSTN00000PEHEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.758,36.5,76.46,94.68,95.78,96.34,96.3,96.4,114.448,124.418,182.312,185.91,186.728,213.31,348.016,351.788,353.51,272.802,239.484,237.42,217.626,**,None,-10.0,***,EICStation,ESO W Type Codes - Stations,CASS,2.0,48WSTN00000CASS,15,48WSTN00000CASSD,Production Unit,Cassley,****,EICUnit,ESO W Type Codes - BMUs,CAIRW-1,CAIRW,48W00000CAIRW-1,48W00000CAIRW-1G,Generation Unit,Cairn Uish Wind CAIRW-1,*****,DUKES,Greencoat Capital,Arna Wood,Solar,Solar,5.0,2017,North West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000HRTL5,,HRTL,HRTL,Nuclear,1/01/2013 0:00,1180.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Hartlepool,-10.0,***,EICStation,ESO W Type Codes - Stations,CAUSW,1.0,48WSTN0000CAUSW,15,48WSTN0000CAUSWB,Production Unit,Causeymire,****,EICUnit,ESO W Type Codes - BMUs,CAIRW-2,CAIRB,48W00000CAIRW-2,48W00000CAIRW-2E,Generation Unit,Cairn Uish II W/F CAIRW-2,*****,DUKES,SSE,Arnish,Diesel/gas oil,OCGT,10.0,2000,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000HEYM1P,,HEYM1,HEYM1,Nuclear,1/01/2013 0:00,1155.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Heysham 1,-10.0,***,EICStation,ESO W Type Codes - Stations,CDCL,1.0,48WSTN00000CDCL,15,48WSTN00000CDCLQ,Production Unit,Cottam Development Centre,****,EICUnit,ESO W Type Codes - BMUs,CARR-1,CARR,48W000000CARR-1,48W000000CARR-1I,Generation Unit,Carrington P/S CARR-1,*****,DUKES,WPO,Arnish Moor,Wind (onshore),Wind (onshore),3.9,2006,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000DNGBQ,,DNGB,DNGB,Nuclear,1/01/2013 0:00,1050.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Dungeness B,-10.0,***,EICStation,ESO W Type Codes - Stations,CLAC,1.0,48WSTN00000CLAC,15,48WSTN00000CLACI,Production Unit,Clachan,****,EICUnit,ESO W Type Codes - BMUs,CARR-2,CARR,48W000000CARR-2,48W000000CARR-2G,Generation Unit,Carrington P/S CARR-2,*****,DUKES,SSE,Artfield Fell,Wind (onshore),Wind (onshore),28.6,2005,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN000KILLPG5,,KILLPG,KILLPG,Fossil Gas,1/10/2015 0:00,1000.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Killingholme,-3.0,***,EICStation,ESO W Type Codes - Stations,CLDCW,1.0,48WSTN0000CLDCW,15,48WSTN0000CLDCWZ,Production Unit,Clyde Central Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CAS-BEU01,CABEU,48W000CAS-BEU01,48W000CAS-BEU01F,Generation Unit,Beauly Cascade CAS-BEU01,*****,DUKES,Octopus Investments,Ash Row Farm,Solar,Solar,4.997,2015,Yorkshire and Humber,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000BARKBL,,,BARKB,Generation,1/01/2000 0:00,1000.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,CLDNW,1.0,48WSTN0000CLDNW,15,48WSTN0000CLDNW2,Production Unit,Clyde North Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CAS-CLU01,CACLU,48W000CAS-CLU01,48W000CAS-CLU01B,Generation Unit,Clunie Cascade CAS-CLU01,*****,DUKES,Greencoat Capital,Ashby,Solar,Solar,4.79908,2016,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN0000IRNPS9,,IRNPS,IRNPS,Other,1/10/2015 0:00,1000.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-3.0,***,EICStation,ESO W Type Codes - Stations,CLDSW,1.0,48WSTN0000CLDSW,15,48WSTN0000CLDSWO,Production Unit,Clyde South Wind Farm,****,EICUnit,ESO W Type Codes - BMUs,CAS-CON01,CACON,48W000CAS-CON01,48W000CAS-CON01O,Generation Unit,Conon Cascade CAS-CON01,*****,DUKES,Anesco,Ashton,Solar,Solar,4.808,2017,South West,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000SROM-1O,,,SROM-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-8.0,***,EICStation,ESO W Type Codes - Stations,CNQPS,4.0,48WSTN0000CNQPS,15,48WSTN0000CNQPSG,Production Unit,Connah's Quay,****,EICUnit,ESO W Type Codes - BMUs,CAS-GAR01,CAGAR,48W000CAS-GAR01,48W000CAS-GAR01H,Generation Unit,Garry Cascade CAS-GAR01,*****,DUKES,Anesco,Askern,Solar,Solar,4.9737,2015,Yorkshire and Humber,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000SROM0,,,SROM,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Sron Mor,-10.0,***,EICStation,ESO W Type Codes - Stations,CORB,1.0,48WSTN00000CORB,15,48WSTN00000CORBV,Production Unit,Corby,****,EICUnit,ESO W Type Codes - BMUs,CASH-1,CAKIL,48W000000CASH-1,48W000000CASH-1G,Generation Unit,Killin Cascade CASH-1,*****,DUKES,Falck Renewables,Assel Valley,Wind (onshore),Wind (onshore),25.0,2016,Scotland,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48W000000LAIG-17,,,LAIG-1,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,-4.0,***,EICStation,ESO W Type Codes - Stations,COSO,1.0,48WSTN00000COSO,15,48WSTN00000COSO2,Production Unit,Coryton Energy Centre,****,EICUnit,ESO W Type Codes - BMUs,CASKD-1,CASKD,48W00000CASKD-1,48W00000CASKD-1U,Load,NYK CASKD-1,*****,DUKES,Toucan Energy Services,Astley,Solar,Solar,4.992,2016,West Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
BMRS,Production unit,48WSTN00000LAIGM,,,LAIG,Generation,29/03/2005 0:00,999.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Allt-na-Lairige,-10.0,***,EICStation,ESO W Type Codes - Stations,COTPS,4.0,48WSTN1000COTPS,15,48WSTN1000COTPSQ,Production Unit,Cottam,****,EICUnit,ESO W Type Codes - BMUs,CAS-KIL01,CAKIL,48W000CAS-KIL01,48W000CAS-KIL01E,Generation Unit,Killin Cascade CAS-KIL01,*****,DUKES,Toucan Energy Services,Aston House,Solar,Solar,19.827,2015,East Midlands,*****,None,None,******,999,999,999,999,3996,0,2021,11,14,48,0
