primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal_biomass,subcritical,20,1500,1276,45.49,6711760,10,0.75,15,33.95,11.34222222,45.29222222,1084.6,7131245,33.6105,9.640888889,43.25138889
coal_biomass,subcritical,20,1600,1361,45.08,7158860,10,0.75,15,33.64,11.34166667,44.98166667,1156.85,7606288.75,33.3036,9.640416667,42.94401667
coal_biomass,subcritical,20,1700,1446,44.72,7605960,10,0.75,15,33.37,11.34117647,44.71117647,1229.1,8081332.5,33.0363,9.64,42.6763
coal_biomass,subcritical,20,1800,1531,44.4,8053060,10,0.75,15,33.13,11.34074074,44.47074074,1301.35,8556376.25,32.7987,9.63962963,42.43832963
coal_biomass,subcritical,20,1900,1616,44.11,8500160,10,0.75,15,32.92,11.34035088,44.26035088,1373.6,9031420,32.5908,9.639298246,42.23009825
coal_biomass,subcritical,20,2000,1701,43.85,8947260,10,0.75,15,32.72,11.34,44.06,1445.85,9506463.75,32.3928,9.639,42.0318
coal_biomass,subcritical,20,2100,1786,43.61,9394360,10,0.75,15,32.54,11.33968254,43.87968254,1518.1,9981507.5,32.2146,9.638730159,41.85333016
coal_biomass,subcritical,20,2200,1871,43.39,9841460,10,0.75,15,32.38,11.33939394,43.71939394,1590.35,10456551.25,32.0562,9.638484848,41.69468485
coal_biomass,subcritical,20,2300,1956,43.19,10288560,10,0.75,15,32.23,11.33913043,43.56913043,1662.6,10931595,31.9077,9.63826087,41.54596087
coal_biomass,subcritical,20,2400,2041,43.01,10735660,10,0.75,15,32.1,11.33888889,43.43888889,1734.85,11406638.75,31.779,9.638055556,41.41705556
coal_biomass,subcritical,20,2500,2126,42.84,11182760,10,0.75,15,31.97,11.33866667,43.30866667,1807.1,11881682.5,31.6503,9.637866667,41.28816667
coal_biomass,subcritical,23,100,85.12,97.43,447731.2,10,0.75,15,72.71,11.34933333,84.05933333,72.352,475714.4,71.9829,9.646933333,81.62983333
coal_biomass,subcritical,23,200,170.2,74.33,895252,10,0.75,15,55.47,11.34666667,66.81666667,144.67,951205.25,54.9153,9.644666667,64.55996667
coal_biomass,subcritical,23,300,255.2,65.25,1342352,10,0.75,15,48.69,11.34222222,60.03222222,216.92,1426249,48.2031,9.640888889,57.84398889
coal_biomass,subcritical,23,400,340.3,60.12,1789978,10,0.75,15,44.87,11.34333333,56.21333333,289.255,1901851.625,44.4213,9.641833333,54.06313333
coal_biomass,subcritical,23,500,425.3,56.72,2237078,10,0.75,15,42.33,11.34133333,53.67133333,361.505,2376895.375,41.9067,9.640133333,51.54683333
coal_biomass,subcritical,23,600,510.4,54.25,2684704,10,0.75,15,40.49,11.34222222,51.83222222,433.84,2852498,40.0851,9.640888889,49.72598889
coal_biomass,subcritical,23,700,595.4,52.35,3131804,10,0.75,15,39.07,11.34095238,50.41095238,506.09,3327541.75,38.6793,9.639809524,48.31910952
coal_biomass,subcritical,23,800,680.5,50.82,3579430,10,0.75,15,37.93,11.34166667,49.27166667,578.425,3803144.375,37.5507,9.640416667,47.19111667
coal_biomass,subcritical,23,900,765.5,49.54,4026530,10,0.75,15,36.97,11.34074074,48.31074074,650.675,4278188.125,36.6003,9.63962963,46.23992963
coal_biomass,subcritical,23,1000,850.6,48.46,4474156,10,0.75,15,36.16,11.34133333,47.50133333,723.01,4753790.75,35.7984,9.640133333,45.43853333
coal_biomass,subcritical,23,1100,935.6,47.53,4921256,10,0.75,15,35.47,11.34060606,46.81060606,795.26,5228834.5,35.1153,9.639515152,44.75481515
coal_biomass,subcritical,23,1200,1021,46.7,5370460,10,0.75,15,34.85,11.34444444,46.19444444,867.85,5706113.75,34.5015,9.642777778,44.14427778
coal_biomass,subcritical,23,1300,1106,45.96,5817560,10,0.75,15,34.3,11.34358974,45.64358974,940.1,6181157.5,33.957,9.642051282,43.59905128
