Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
allowedInUse,Object Property,,,Restaurant,AncillaryAgriculturalUse UNION AncillaryUseEducationalInstitutionZone UNION CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHealthAndMedicalCareZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION GolfUse UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,RetirementHousing,RetirementHousingUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,ServicedApartment,ServicedApartmentUseResidentialZone UNION ServicedApartmentUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,Shop,AncillaryAgriculturalUse UNION CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHealthAndMedicalCareZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,Showroom,AncillaryAgriculturalUse UNION AncillaryUseBusiness1 UNION AncillaryUseBusiness1White UNION AncillaryUseBusiness2 UNION AncillaryUseBusiness2White UNION AncillaryUseBusinessPark UNION AncillaryUseBusinessParkWhite UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,SickRoom,AncillaryUseBusiness2 UNION AncillaryUseBusiness2White UNION AncillaryUseBusinessPark UNION AncillaryUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,SpecialProgramme,SpecialUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,SportsAndRecreationFacility,WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,SportsComplex,SportsComplexUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,Stadium,StadiumUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,StudentHostel,HostelUseResidentialZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,StudentRunBusiness,AncillaryUseEducationalInstitutionZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,UndeterminedProgramme,UndeterminedUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,WaterSportsCentre,WaterSportsCentreUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,WorkersQuarters,AncillaryAgriculturalUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowedInUse,Object Property,,,WorkersDormitory,AncillaryUseBusiness1 UNION AncillaryUseBusiness1White UNION CommunityInstitutionUseCivicAndCommunityInstitutionZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,LandUse,Programme,,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CoveredAgriculture UNION OpenAirAgriculture,"Farming,Tilling,Plowing,Harvesting,RelatedActivities",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AirportUse,AirportFacility UNION AirportTerminal UNION LandingSite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryAgriculturalUse,Office UNION Restaurant UNION Shop UNION Showroom UNION WorkersQuarters,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryNonReligiousUse,ChildcareCentre UNION ConferenceRoom UNION Kindergarten UNION Library UNION MeetingRoom,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryReligiousUse,PriestRoom UNION ReligiousClassroom,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryUseBusiness1 UNION AncillaryUseBusiness1White,AncillaryDisplayArea UNION ChildcareCentre UNION IndustrialCanteen UNION MeetingRoom UNION Showroom UNION WorkersDormitory,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryUseBusiness2 UNION AncillaryUseBusiness2White,DieselAndPumpPoint UNION IndustrialCanteen UNION MeetingRoom UNION Office UNION Showroom UNION SickRoom UNION M&amp;Eservices,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryUseBusinessPark UNION AncillaryUseBusinessParkWhite,AncillaryOffice UNION ChildcareCentre UNION IndustrialCanteen UNION MeetingRoom UNION Showroom UNION SickRoom,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,AncillaryUseEducationalInstitutionZone,Bank UNION BookStore UNION Cafe UNION Clinic UNION HairCare UNION MiniMart UNION Restaurant UNION StudentRunBusiness UNION TravelAgency,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,BuiltOpenSpace,LandscapedPlaza UNION OutdoorPedestrianMall UNION PublicPromenade,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CemeteryUse,CemeteryProgramme UNION Columbarium UNION Crematory,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CivicInstitutionUse,Courts UNION DrugRehabilitationCentre UNION FireStation UNION PoliceStation UNION Prison,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,ColumbariumUse,Columbarium,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseWhiteZone,Bank UNION Cinema UNION CommercialSchool UNION ConventionCentre UNION Entertainment UNION ExhibitionCentre UNION FoodCentre UNION HotelProgramme UNION Mall UNION Market UNION Office UNION Restaurant UNION Shop UNION TradeMission,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommercialUseBusiness1,Bank UNION Clinic UNION FitnessCentre UNION Gym UNION MiniMart,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommercialUseCommercialOrInstitutionZone,Bank UNION CommercialSchool UNION Entertainment UNION FoodCentre UNION Office UNION Restaurant UNION Shop,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommercialUseCommercialZone UNION CommercialUseResidentialWithCommercialAtFirstStorey,Bank UNION Cinema UNION CommercialSchool UNION ConventionCentre UNION Entertainment UNION ExhibitionCentre UNION FoodCentre UNION Mall UNION Market UNION Office UNION Restaurant UNION Shop UNION TradeMission,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommercialUseHealthAndMedicalCareZone,Bakery UNION Bank UNION Bar UNION Cafe UNION Pharmacy UNION Restaurant UNION Shop,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommercialUseHotelZone,Bar UNION Restaurant UNION Shop,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommunityInstitutionExcludingDormitoryAndFuneral UNION CommunityInstitutionResidentialOrInstitutionZone,Association UNION ChildcareCentre UNION CommunityCentre UNION CommunityHall UNION HomeForTheAged UNION HomeForTheDisabled UNION WelfareHome,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CommunityInstitutionUseCivicAndCommunityInstitutionZone,Association UNION ChildcareCentre UNION CommunityCentre UNION CommunityHall UNION HomeForTheAged UNION HomeForTheDisabled UNION WelfareHome UNION WorkersDormitory,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,CulturalInstitutionUse,ArtsCentre UNION ConcertHall UNION Library UNION Museum UNION PerformingArtsCentre UNION ScienceCentre UNION TelevisionOrFilmingStudioComplex,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,DrainageUse,Canal UNION MajorDrain,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,EducationalInstitutionUse,ForeignSchool UNION InstituteOfTechnicalEducation UNION JuniorCollege UNION Kindergarten UNION Polytechnic UNION PrimarySchool UNION SecondarySchool UNION SpecialEducationAmbulatorySchool UNION SpecialEducationNonAmbulatorySchool UNION TrainingInstitute UNION University,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,FlatOrCondominiumAncillaryShopUseResidentialZone UNION FlatOrCondominiumAncillaryShopUseWhiteZone UNION FlatOrCondominiumAncillaryUseResidentialOrInstitutionZone,Laundromat UNION MiniMart UNION PersonalServiceTrade,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,FlatOrCondominiumUseCommercialAndResidentialZone UNION FlatOrCondominiumUseCommercialOrInstitutionZone UNION FlatOrCondominiumUseResidentialOrInstitutionZone UNION FlatOrCondominiumUseResidentialWithCommercialAtFirstStorey UNION FlatOrCondominiumUseResidentialZone UNION FlatOrCondominiumUseWhiteZone,Condominium UNION Flat,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,GardenUse,BotanicGarden UNION ZoologicalGarden,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,GolfUse,Bar UNION Golf UNION Lounge UNION Restaurant,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,HostelUseHealthAndMedicalCareZone,HospitalVisitorsHostel,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,HostelUseResidentialZone,StudentHostel,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,HotelUseCommercialOrInstitutionZone UNION HotelUseHotelZone UNION HotelUseWhiteZone,HotelProgramme,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,InfrastructureUse,DesalinationPlant UNION IncinerationPlant UNION ServiceReservoir UNION SewagePumpingStation UNION TransmittingStation UNION WaterPumpHouse UNION WaterReclamationPlant UNION WaterTreatmentPlant,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,InterimUse,InterimProgramme,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,LandedHousingUse,Bungalow UNION DetachedHouse UNION GoodClassBungalow UNION Semi-DetachedHouse UNION Strata-LandedHousing UNION TerraceHouse UNION Townhouse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,MainUseBusiness1 UNION MainUseBusiness1White,CallCentre UNION CoreMedia UNION Ebusiness UNION FoodPacking UNION IndustrialTraining UNION LightIndustry UNION PrintingOrPublishing,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,MainUseBusiness2 UNION MainUseBusiness2White,Assembly UNION CoreMedia UNION Ebusiness UNION IndustrialTraining UNION KnittingMill UNION ManufacturingGeneral UNION Production UNION RepairAndServicing UNION StorageOfChemicalsOils,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,MainUseBusinessPark UNION MainUseBusinessParkWhite,CallCentre UNION CentralDistributionCentre UNION CoreMedia UNION DataProcessing UNION Ebusiness UNION HighTechManufacturing UNION IndustrialTraining UNION ProductDesignOrDevelopment UNION ResearchAndDevelopment UNION TestLaboratory,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,MarinaUse,Marina,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,MedicalUse,Clinic UNION ClinicalResearchFacility UNION DiagnosticFacility UNION Dispensary UNION InpatientFacility UNION MedicalAdministrationSpace UNION MedicalSuite UNION NursingBedArea UNION NursingHome UNION OutpatientFacility UNION TreatmentFacility,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,OtherAncillaryUseHealthAndMedicalCareZone,GeneralAdministrationSpace UNION MedicalStaffFacility,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,ParkUse,CommunityPark UNION NationalPark UNION NeighbourhoodPark UNION RegionalPark,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PedestrianLinkage,ParkConnector,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PetrolStationAncillaryUse,Office,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PetrolStationAncillaryUse,GroceryStore UNION MiniMart,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PetrolStationMainUse,PetrolStation,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PortUse,CruiseCentre UNION FishingPort UNION PortFacility UNION PortTerminal,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PredominantReligiousUse,PrayingArea,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PrivateMedicalClinicBusiness1White UNION  PrivateMedicalClinicBusiness2White UNION PrivateMedicalClinicBusinessPark UNION PrivateMedicalClinicBusinessParkWhite UNION PrivateMedicalClinicCommercialAndResidentialZone UNION PrivateMedicalClinicCommercialZone UNION PrivateMedicalClinicHotelZone UNION PrivateMedicalClinicResidentialWithCommercialAtFirstStorey UNION PrivateMedicalClinicWhiteZone,Clinic,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PublicInstallationUse,ElectricalSubstation,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,PublicUtilityUse,GasInstallation UNION GasTakeoffStation UNION NaturalGasReceivingTerminal UNION PowerStation,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,RapidTransitUse,RapidTransitStation,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,RecreationClubUse UNION RecreationClubUseCommercialOrInstitutionZone UNION RecreationClubUseCommercialZone UNION RecreationClubUseWhiteZone,RecreationClub,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,ResortUse,Resort,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,RetirementHousingUse,RetirementHousing,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,RoadUse,ArterialRoad UNION Expressway UNION LocalAccessRoad UNION MajorArterialRoad UNION PrimaryAccessRoad UNION Semi-Expressway UNION ServiceRoadOrBacklane,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,ServicedApartmentAncillaryUseResidentialZone UNION ServicedApartmentAncillaryUseWhiteZone,Bar UNION Lounge,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,ServicedApartmentUseResidentialZone,ServicedApartment,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,SpecialUse,SpecialProgramme,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,SportsComplexUse,SportsComplex,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,StadiumUse,Stadium,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
allowsProgramme,Object Property,,,TelecommunicationUse,EarthSatelliteStation,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
